iteration,train_rmse,test_rmse,gap
483,0.1982063734177156,0.28449685114071077,0.08629047772299517
484,0.19804327837433486,0.2845410664780916,0.08649778810375672
485,0.19793309244649201,0.2845404770184618,0.08660738457196979
486,0.1978015994356412,0.2845835981867542,0.086781998751113
487,0.19763070061323548,0.2845238701657698,0.08689316955253432
488,0.19752424915457475,0.2845658826506048,0.08704163349603003
489,0.19742538955074324,0.28456475478369747,0.08713936523295424
490,0.19731143581347826,0.2845823499035107,0.08727091409003246
491,0.19719004998228604,0.28457521552974346,0.08738516554745743
492,0.19703891089738396,0.2845489529072066,0.08751004200982265
493,0.19691826702334095,0.28454134447960955,0.0876230774562686
494,0.1967821067039449,0.28453692721911117,0.08775482051516628
495,0.1966298315288246,0.2845319669923018,0.08790213546347722
496,0.196489992691921,0.28455565515724146,0.08806566246532047
497,0.19636101775723336,0.28455985664443567,0.08819883888720231
498,0.19624332277787163,0.2845869296459483,0.08834360686807666
499,0.19608601185310934,0.2845830253787197,0.08849701352561037
500,0.1959668510647199,0.28459825765326624,0.08863140658854635
501,0.19583181495378701,0.2846458114409916,0.08881399648720459
502,0.1956970454953846,0.28465657663055854,0.08895953113517394
503,0.19556160748379026,0.2846379814082053,0.08907637392441503
504,0.19547385127957706,0.2846533320998748,0.08917948082029775
505,0.19534119341309733,0.2847964593983951,0.08945526598529777
506,0.19519632167814824,0.2847613105055143,0.08956498882736605
507,0.1950655027151563,0.2847699825715854,0.08970447985642913
508,0.19493843168593353,0.28481585314716223,0.08987742146122871
509,0.19486229769859714,0.28484576015562135,0.08998346245702421
510,0.19472999643084335,0.2848648181890657,0.09013482175822238
511,0.19459628012131866,0.28492221496749914,0.09032593484618048
512,0.19448511512193384,0.2848996408772274,0.09041452575529357
513,0.19432755303877272,0.28490006311904975,0.09057251008027703
514,0.19420908921372848,0.28490106971045565,0.09069198049672716
515,0.19409161576956793,0.28490397323985395,0.09081235747028601
516,0.19396103291011377,0.2849596224790206,0.09099858956890686
517,0.19383219145536895,0.28497121585616253,0.09113902440079358
518,0.19374063690104507,0.2849851178727077,0.09124448097166263
519,0.19363893552160497,0.28503852980503064,0.09139959428342567
520,0.19354013256449185,0.28504199430605104,0.09150186174155919
521,0.19338018931037876,0.2850214093117679,0.09164122000138913
522,0.1932702889237657,0.28504540922947336,0.09177512030570767
523,0.1931217592195609,0.2850523867184412,0.09193062749888029
524,0.1929887767073261,0.28506166948392647,0.09207289277660038
525,0.19283986851895737,0.2851160026293976,0.09227613411044025
526,0.19270303314415177,0.28519412048973497,0.0924910873455832
527,0.19257614382260224,0.2852095642132616,0.09263342039065936
528,0.1924179229844858,0.28519514796028306,0.09277722497579727
529,0.19229459332164994,0.2851874366959252,0.09289284337427528
530,0.19215688903631156,0.28521440493264627,0.09305751589633471
531,0.19206406666359835,0.2852213997634931,0.09315733309989474
532,0.19196546817803728,0.2852260552988253,0.093260587120788
533,0.19182458576731712,0.2852143072391,0.0933897214717829
534,0.19173272007465042,0.28520675659338235,0.09347403651873193
535,0.191581341259622,0.2851861748636131,0.09360483360399108
536,0.19151028301348824,0.28516499059284495,0.0936547075793567
537,0.19140220046666487,0.28523802793299485,0.09383582746632999
538,0.19129224413284224,0.28526855814240465,0.09397631400956241
539,0.19118131756284734,0.2852776053474983,0.09409628778465096
540,0.1910765971076756,0.28524090659415047,0.09416430948647486
541,0.19096474985898917,0.2852415985667937,0.09427684870780453
542,0.19088749076880393,0.2852512007602263,0.09436370999142238
543,0.1908112685678239,0.28526874775637867,0.09445747918855477
544,0.19067875232952844,0.2852846300153216,0.09460587768579318
545,0.1905587548184417,0.2853412186613819,0.0947824638429402
546,0.19041880306638911,0.2853036065210683,0.09488480345467917
547,0.19027659307896333,0.2853376198565717,0.09506102677760836
548,0.1901113522660624,0.2853592438275835,0.09524789156152108
549,0.19001046717651995,0.28533059568953895,0.09532012851301899
550,0.1898787312931844,0.28532679893840746,0.09544806764522307
551,0.18977601334145136,0.28536102022577137,0.09558500688432
552,0.18966698634307624,0.28533950903527716,0.09567252269220092
553,0.189516845003061,0.28538502311390235,0.09586817811084133
554,0.1894132799852082,0.2853846625276865,0.0959713825424783
555,0.18929092260662062,0.28536467820367545,0.09607375559705483
556,0.18918304239234757,0.2853510229205328,0.09616798052818526
557,0.18906279067583975,0.2853213543787459,0.09625856370290614
558,0.18894792535420926,0.2852964978425657,0.09634857248835646
559,0.18882354605098636,0.28535758077704326,0.0965340347260569
560,0.18867582234061103,0.28541258933301134,0.0967367669924003
561,0.1885811500423822,0.2854242773140954,0.09684312727171321
562,0.1884661612944086,0.2854481739685625,0.09698201267415388
563,0.18830522653385856,0.285491116677395,0.09718589014353646
564,0.18815851045275375,0.28552998886591713,0.09737147841316338
565,0.18802360772117307,0.2855171641032183,0.09749355638204524
566,0.18787822879496624,0.2854973392504859,0.09761911045551969
567,0.1877778752345597,0.28549642886316084,0.09771855362860116
568,0.18764629587674264,0.28551520482667925,0.0978689089499366
569,0.18757767040180562,0.2854771054489614,0.09789943504715576
570,0.1874691707633757,0.28549374458454313,0.09802457382116744
571,0.18733859876148878,0.2854927497618679,0.09815415100037911
572,0.18722059087535248,0.2854884726841882,0.09826788180883572
573,0.18705613830659584,0.28549193764541436,0.09843579933881852
574,0.18694460904068963,0.28549183619090857,0.09854722715021894
575,0.18682916215927972,0.28549700966638847,0.09866784750710875
576,0.18670149506974407,0.28560968175043033,0.09890818668068627
577,0.18656205090451664,0.2856302914601572,0.09906824055564059
578,0.18644911891947205,0.2856290607899004,0.09917994187042836
579,0.18632756495843183,0.2856841867252097,0.09935662176677784
580,0.18620704837584456,0.2856904719538339,0.09948342357798934
581,0.18609292881603615,0.2856943303385588,0.09960140152252264
582,0.1859882245476819,0.2857202912057302,0.09973206665804832
583,0.18588109659189214,0.28575053940526746,0.09986944281337531
584,0.18573287581127665,0.285775808152201,0.10004293234092435
585,0.18560671193439068,0.2858317547691131,0.10022504283472242
586,0.18549088636314962,0.2858114104852599,0.10032052412211026
587,0.18539018045279476,0.2858606617701597,0.10047048131736491
588,0.18527210330330102,0.2858629440135641,0.10059084071026309
589,0.18518100463064768,0.28590648580691475,0.10072548117626706
590,0.18505798475006274,0.2859555596456368,0.10089757489557405
591,0.1849446393201659,0.28593637187004495,0.10099173254987906
592,0.184863795841663,0.2859339117646971,0.10107011592303414
593,0.18474413005507068,0.28593661542778764,0.10119248537271697
594,0.18463905428055108,0.28593201638493543,0.10129296210438435
595,0.1845443683593538,0.2858955364554852,0.1013511680961314
596,0.18441295850730952,0.28587419903731826,0.10146124053000874
597,0.18429201224439942,0.2858978257084044,0.10160581346400496
598,0.18422605130394049,0.28590640700503456,0.10168035570109407
599,0.18410746497361868,0.2859212889801978,0.10181382400657912
600,0.1839962748379177,0.28592567643107863,0.10192940159316094
601,0.18390704182390707,0.2859361719945955,0.1020291301706884
602,0.18382499725056667,0.28594779063415343,0.10212279338358676
603,0.1837377448714023,0.2859476056761627,0.10220986080476038
604,0.1836176614296363,0.28601174596682855,0.10239408453719226
605,0.1834745672349574,0.28605479417988633,0.10258022694492894
606,0.18337395754098076,0.28608561527963944,0.10271165773865867
607,0.18326816457056558,0.28606117547530396,0.10279301090473839
608,0.18313408892244026,0.2861157300925132,0.10298164117007291
609,0.18301424993018056,0.28610180117686307,0.10308755124668251
610,0.18287055610989528,0.28610171508826127,0.10323115897836599
611,0.18273717606923204,0.28611683206926725,0.10337965600003521
612,0.18265750656354457,0.28613085381440256,0.103473347250858
613,0.1825483906647098,0.28615407897329637,0.10360568830858657
614,0.18247191239454202,0.28619060974178884,0.10371869734724681
615,0.18235175463362163,0.2861971320136976,0.10384537738007599
616,0.18223693949092715,0.28620035785940123,0.10396341836847409
617,0.18211966269211022,0.2861665945503073,0.10404693185819708
618,0.18200082586750577,0.28617205791693706,0.1041712320494313
619,0.18187944193466152,0.28617483577108355,0.10429539383642203
620,0.18173478586891334,0.2862126883869049,0.10447790251799155
621,0.1816173015604709,0.286210591536784,0.10459328997631312
622,0.1814838779206963,0.2861607425289407,0.10467686460824438
623,0.18137396468143002,0.28621269331942917,0.10483872863799915
624,0.18123814257404508,0.2862132853488641,0.10497514277481901
625,0.18115004248697092,0.28621493134276665,0.10506488885579574
626,0.18104749976947082,0.28621408270771737,0.10516658293824654
627,0.1809508029330672,0.28623686526358355,0.10528606233051635
628,0.18084082499747745,0.28623414536555003,0.10539332036807258
629,0.18074640704987066,0.28625528673596146,0.1055088796860908
630,0.18067076389739442,0.2862494507851251,0.10557868688773067
631,0.18056418283010417,0.28625938100765413,0.10569519817754996
632,0.180468580727251,0.28626953488853146,0.10580095416128046
633,0.18036725342757867,0.28634696484285743,0.10597971141527876
634,0.1802564345302554,0.2863156506789051,0.10605921614864969
635,0.18012509626962747,0.28633420131784526,0.10620910504821779
636,0.1800403770444392,0.2863256919052943,0.10628531486085507
637,0.17996364404852389,0.28632753774566433,0.10636389369714044
638,0.17982433299753622,0.2863460792857701,0.10652174628823388
639,0.179739153197218,0.2864411377312012,0.10670198453398322
640,0.1796318548758102,0.28647345157743936,0.10684159670162915
641,0.17951919394385563,0.28644157519125263,0.106922381247397
642,0.17941882143305163,0.28645583402781777,0.10703701259476614
643,0.17929214189252346,0.2864753523722248,0.10718321047970136
644,0.179146061609026,0.28649198711269114,0.10734592550366515
645,0.1790501859428346,0.2865164296673424,0.10746624372450783
646,0.17894390687235429,0.2866362027537737,0.10769229588141943
647,0.17878699989709892,0.28663393563454936,0.10784693573745044
648,0.17866814701065462,0.2866868445363497,0.10801869752569507
649,0.17858149666508086,0.2866892353424096,0.10810773867732873
650,0.17847139827794983,0.2867218642267833,0.10825046594883347
651,0.1783810442343652,0.28674952424526673,0.10836848001090152
652,0.17828923930200336,0.28680189542611595,0.1085126561241126
653,0.17815917767677839,0.28681459685666855,0.10865541917989016
654,0.17804114955953199,0.2867836216886352,0.10874247212910321
655,0.17796368583469083,0.28684464781294494,0.10888096197825411
656,0.17781352248771876,0.28686983934483734,0.10905631685711858
657,0.1777233976277943,0.286867311296154,0.10914391366835971
658,0.17764713097356577,0.2868810228715254,0.10923389189795962
659,0.177551100417356,0.2868939119764,0.10934281155904402
660,0.17744484216513415,0.28691107091054735,0.1094662287454132
661,0.17735253983090404,0.28691555231263854,0.1095630124817345
662,0.1772210025485299,0.28697315073249285,0.10975214818396295
663,0.17714456224904984,0.28697679139485954,0.1098322291458097
664,0.17705403650263257,0.28697201163761327,0.1099179751349807
665,0.17693994076409997,0.2870238275511163,0.1100838867870163
666,0.1768404722454459,0.2870515886529147,0.11021111640746878
667,0.17674013602852656,0.28703936370777855,0.11029922767925199
668,0.17663063591702372,0.28706890893743914,0.11043827302041542
669,0.17648425790839564,0.287078253715673,0.11059399580727738
670,0.17638214967430418,0.28703200722687083,0.11064985755256665
671,0.1762731659075622,0.28702597679131764,0.11075281088375544
672,0.17615876945734038,0.2870314492553691,0.11087267979802873
673,0.17602987097467268,0.2870192527149117,0.11098938174023901
674,0.1759172759766113,0.2870344465527784,0.11111717057616707
675,0.1758022660085472,0.2870296230654462,0.11122735705689901
676,0.17567568127461614,0.2870409599403459,0.11136527866572976
677,0.17555001589492084,0.28706626331995594,0.1115162474250351
678,0.17540171755592882,0.2870578706202592,0.11165615306433041
679,0.17528978682421542,0.2870432527130644,0.11175346588884899
680,0.17517014366604017,0.28709955115668595,0.11192940749064578
681,0.17508704581464593,0.28708998614669423,0.1120029403320483
682,0.17499451110034417,0.2870988695962017,0.11210435849585751
683,0.1748801092501072,0.2871069249562918,0.11222681570618462
684,0.17479823695284413,0.28711769626984185,0.11231945931699772
685,0.17472058585292444,0.28712133228818226,0.11240074643525783
686,0.17461018833517664,0.28707920744484283,0.1124690191096662
687,0.17450939814955166,0.28705669309788306,0.1125472949483314
688,0.17438230747210656,0.28705072330642867,0.1126684158343221
689,0.17427003437273145,0.287052505680754,0.11278247130802257
690,0.17412074654414075,0.28702724517277833,0.11290649862863758
691,0.174009404914825,0.2870343326960826,0.11302492778125758
692,0.17388375675026346,0.28708522602035913,0.11320146927009567
693,0.17380936147346723,0.28708763153788064,0.1132782700644134
694,0.17371210302055953,0.2870955885964178,0.11338348557585828
695,0.17358570074070914,0.2870909465722912,0.11350524583158203
696,0.1734575177002246,0.28710212768287274,0.11364460998264814
697,0.1733404173957242,0.28708579145361224,0.11374537405788804
698,0.17323630627389935,0.28704514328294156,0.11380883700904221
699,0.17310778294578583,0.28708005121012226,0.11397226826433643
700,0.17300138468011866,0.28711068498228803,0.11410930030216937
701,0.1728936821726758,0.2871270344371346,0.1142333522644588
702,0.17283201217560804,0.2871480398585399,0.11431602768293189
703,0.17271348232908074,0.2871076513026131,0.11439416897353238
704,0.17258927796341586,0.2871278672027575,0.11453858923934165
705,0.17246543306107676,0.287131911880266,0.11466647881918923
706,0.1723374536543799,0.28713980146599555,0.11480234781161563
707,0.17226553961851251,0.2871377673262336,0.11487222770772107
708,0.17217172031377848,0.2871199513155278,0.11494823100174933
709,0.1720527308909149,0.28710948163214745,0.11505675074123253
710,0.1719679669581232,0.28708704977927163,0.11511908282114844
711,0.17186824760290348,0.28710946199375165,0.11524121439084817
712,0.17173829532826085,0.28711658359434405,0.1153782882660832
713,0.17166380860165162,0.2871294320836588,0.1154656234820072
714,0.17156419160068884,0.28714659732486164,0.1155824057241728
715,0.17147364273195073,0.2871434244294626,0.11566978169751188
716,0.17134313872203,0.28714576757247456,0.11580262885044457
717,0.17122893163239025,0.28718081658448397,0.11595188495209371
718,0.17111122260094944,0.28719567721574935,0.11608445461479991
719,0.1709757095595606,0.2872119036429303,0.11623619408336971
720,0.1708811617871675,0.287219140096759,0.11633797830959147
721,0.17078181868595838,0.2872370232688234,0.11645520458286501
722,0.1706696257749961,0.28726832873663316,0.11659870296163707
723,0.17055731864126458,0.28735034826003003,0.11679302961876545
724,0.17042122132682724,0.2873326345909162,0.11691141326408894
725,0.17030984351906153,0.28730154390394225,0.11699170038488071
726,0.1702254377760707,0.2873184178892964,0.11709298011322572
727,0.170131077471534,0.287364303694629,0.11723322622309501
728,0.17000695844805902,0.2873483725102484,0.1173414140621894
729,0.1699029498568088,0.28733661457902815,0.11743366472221936
730,0.16981143989135333,0.2873282019989492,0.11751676210759587
731,0.16971850236374192,0.2873414171251352,0.1176229147613933
732,0.1696358110570707,0.28732185224694595,0.11768604118987525
733,0.16954565713162975,0.28731643175339244,0.11777077462176269
734,0.16944228435258402,0.2873886542280609,0.11794636987547691
735,0.16932319849486802,0.2874595219451317,0.11813632345026367
736,0.16922785609944832,0.28745942611494263,0.11823157001549431
737,0.16910310126807007,0.28748065077064305,0.11837754950257298
738,0.16897825215424253,0.2874715580304212,0.11849330587617865
739,0.16887102649274782,0.28747473695903397,0.11860371046628615
740,0.16876812901485408,0.2874810918760393,0.11871296286118524
741,0.168671484725408,0.287467937910546,0.11879645318513798
742,0.16857212544601308,0.28745829883614266,0.11888617339012958
743,0.16843698797381293,0.28746033317786124,0.11902334520404831
744,0.1683452543958936,0.28748446459258176,0.11913921019668816
745,0.1682586381850261,0.28750350713451667,0.11924486894949057
746,0.16817107247635857,0.28750382506859584,0.11933275259223727
747,0.1680317548396245,0.2874845903539557,0.1194528355143312
748,0.16791147166091971,0.287454720249579,0.1195432485886593
749,0.16783785114804448,0.2874494728103435,0.11961162166229902
750,0.16774168050683208,0.2874222922302311,0.119680611723399
751,0.1676706945537976,0.28742479507394836,0.11975410052015076
752,0.16759072035554123,0.2874834621703995,0.11989274181485826
753,0.16747084740245255,0.2875101052953973,0.12003925789294473
754,0.16732401118056828,0.28755196585838705,0.12022795467781877
755,0.16721004489445876,0.28751121965528004,0.12030117476082128
756,0.16712473644272854,0.2875216921907247,0.12039695574799616
757,0.16705973693407733,0.2875161297022506,0.12045639276817327
758,0.1669657510315521,0.2875318416559691,0.12056609062441703
759,0.16687038560144696,0.2875557676303273,0.12068538202888035
760,0.1667962160001434,0.2875434045255756,0.12074718852543218
761,0.16667864821845987,0.2875822314080098,0.12090358318954994
762,0.16656842602797484,0.2876247261478681,0.12105630011989327
763,0.16644875054589306,0.287620688869239,0.12117193832334597
764,0.1663576160683648,0.28771406062432264,0.12135644455595784
765,0.16626429960544414,0.28775026521144215,0.121485965605998
766,0.16616664783016394,0.28775693631841326,0.12159028848824932
767,0.16608442878649846,0.28777685092374483,0.12169242213724638
768,0.1659797276765835,0.28777834767594185,0.12179861999935834
769,0.16589376108475787,0.2877623197327116,0.12186855864795373
770,0.16579999424952935,0.2877467968525066,0.12194680260297724
771,0.16570109231897862,0.2877518927272094,0.1220508004082308
772,0.16562402551707156,0.28775964879870836,0.1221356232816368
773,0.1654999203710283,0.28776311613953265,0.12226319576850436
774,0.16541057003544496,0.2877770684270845,0.12236649839163954
775,0.1653193099252943,0.2877785764098462,0.12245926648455191
776,0.16520997840821378,0.2877949550494692,0.12258497664125545
777,0.16511958159403792,0.2877950943423885,0.12267551274835056
778,0.16498714153804744,0.28778248325999134,0.1227953417219439
779,0.16486997976472823,0.28780098477008964,0.12293100500536142
780,0.1647793922870353,0.28779911201157254,0.12301971972453724
781,0.16469746970350407,0.287812680143542,0.12311521044003793
782,0.16456802863357592,0.287804809767911,0.12323678113433509
783,0.16445580452038386,0.28780865768297703,0.12335285316259317
784,0.16432900504826659,0.28780313354515075,0.12347412849688416
785,0.16422844934510508,0.28778389753761535,0.12355544819251027
786,0.16413366381331215,0.2878082576212429,0.12367459380793075
787,0.16404476703992188,0.2878058309481785,0.12376106390825664
788,0.16394190023050448,0.28781663277356623,0.12387473254306175
789,0.16384960257096803,0.2878412537729362,0.12399165120196814
790,0.16377932413887497,0.2878425956974771,0.12406327155860214
791,0.1636759843612756,0.28787176627756966,0.12419578191629407
792,0.16356424135240222,0.2878663399726533,0.1243020986202511
793,0.16345234570215758,0.2878733861270707,0.12442104042491312
794,0.1633724434630919,0.28789491340001744,0.12452246993692553
795,0.1632425233927201,0.28792724461216046,0.12468472121944035
796,0.1631551674687292,0.28793374090660956,0.12477857343788035
797,0.16305688996477688,0.2879157605636556,0.12485887059887871
798,0.16295469050470165,0.2879489354351785,0.12499424493047687
799,0.16286688958499135,0.28793142017383505,0.1250645305888437
800,0.16273652792448676,0.28793589225907296,0.1251993643345862
801,0.16260051222034796,0.28800622459091785,0.12540571237056988
802,0.16247875921521188,0.28798140642728626,0.12550264721207438
803,0.162374248283307,0.2880010775799405,0.1256268292966335
804,0.1622510231512146,0.2879966184347752,0.1257455952835606
805,0.16210476595695977,0.2880103924569293,0.1259056264999695
806,0.16205161703806023,0.28798821926461,0.12593660222654976
807,0.16196238963938478,0.28799813257906615,0.12603574293968137
808,0.16183735433600918,0.28798822052457923,0.12615086618857005
809,0.16172836433105534,0.2880027116218711,0.12627434729081574
810,0.16166292399554882,0.28796927871071487,0.12630635471516605
811,0.16157599522526148,0.2879685848116292,0.1263925895863677
812,0.16148390940810742,0.28799154349453654,0.12650763408642912
813,0.16137895410618713,0.28803983036584274,0.1266608762596556
814,0.16128219488103845,0.2880381226406803,0.12675592775964184
815,0.16118959073526853,0.2880588835309386,0.12686929279567008
816,0.16108377624426523,0.2880166838327829,0.12693290758851766
817,0.16102394653603655,0.2880174724627633,0.12699352592672677
818,0.16094068141912404,0.2880196218735283,0.12707894045440427
819,0.16083784390312958,0.28801299779040473,0.12717515388727516
820,0.16076549638878426,0.2880174167274102,0.12725192033862595
821,0.1606519278220132,0.28804177555202143,0.12738984773000822
822,0.16056054360084582,0.28817267681027875,0.12761213320943293
823,0.16044357608632087,0.28818991303272334,0.12774633694640247
824,0.16033684878387028,0.2882012410460018,0.12786439226213153
825,0.160229078415241,0.2881926478700489,0.12796356945480789
826,0.1601105060151768,0.28816554977705067,0.12805504376187388
827,0.15999845736042018,0.2881634062821786,0.12816494892175845
828,0.15988661585529151,0.2882134918389862,0.1283268759836947
829,0.15980492117289963,0.2882126202101301,0.12840769903723048
830,0.15973564777946078,0.28821384293243124,0.12847819515297046
831,0.15968041145527545,0.2882071374988028,0.12852672604352733
832,0.1595967572604232,0.2882635993212296,0.1286668420608064
833,0.15949494934529715,0.2882403298550171,0.12874538050971993
834,0.15939718405238176,0.2883565746629059,0.1289593906105241
835,0.15931352707099908,0.2883315784307903,0.12901805135979125
836,0.15923727256166403,0.2883336689537357,0.12909639639207166
837,0.15915414822453913,0.2883628548942613,0.12920870666972215
838,0.1590504659988138,0.28836634585645954,0.12931587985764573
839,0.15895699770618643,0.2883845615279549,0.12942756382176845
840,0.1588434228902125,0.28837101449150937,0.12952759160129687
841,0.158719701736923,0.28836538410001983,0.12964568236309681
842,0.15859332283456165,0.28838309693301406,0.1297897740984524
843,0.1585322826333592,0.288375225342145,0.1298429427087858
844,0.15846904392071806,0.28839120420493214,0.12992216028421408
845,0.1583605039760848,0.2884190861378368,0.13005858216175198
846,0.158260656247103,0.2884412475229695,0.1301805912758665
847,0.15818447510165337,0.288440176027039,0.1302557009253856
848,0.15809314832057592,0.2884113157161235,0.13031816739554758
849,0.15800634360417626,0.28842598415136067,0.1304196405471844
850,0.15791833017182746,0.2884405068831442,0.13052217671131675
851,0.15782881369644916,0.2884468652541003,0.13061805155765113
852,0.1577260250440618,0.288462351809884,0.1307363267658222
853,0.15766302279426075,0.2884634132702345,0.13080039047597375
854,0.15756050288367496,0.28849160034824756,0.1309310974645726
855,0.15744493029155956,0.28856138827071426,0.1311164579791547
856,0.1573685392909597,0.28854213061604495,0.13117359132508524
857,0.1572770530937364,0.28855551227244647,0.13127845917871006
858,0.15717821237163992,0.28856069725425887,0.13138248488261894
859,0.157105995422281,0.28858402904074026,0.13147803361845928
860,0.15699670428031456,0.2886086276590182,0.13161192337870362
861,0.15685842549186746,0.288608831878039,0.13175040638617153
862,0.1567332058652939,0.28861909258218343,0.13188588671688953
863,0.15664796962108274,0.2886344096749497,0.13198644005386695
864,0.15652945832445941,0.28862291925324735,0.13209346092878793
865,0.15642874476947197,0.2885910145603277,0.13216226979085574
866,0.1563456446332529,0.2885944006868933,0.1322487560536404
867,0.15625928602995823,0.2885957861963596,0.1323365001664014
868,0.15618289611919575,0.28859250160028876,0.132409605481093
869,0.1560974553375517,0.28866340493285314,0.13256594959530144
870,0.1559990935500137,0.28861569445546376,0.13261660090545005
871,0.15592429785406475,0.28862420935978006,0.1326999115057153
872,0.15582252561743345,0.2886001076059813,0.13277758198854786
873,0.15573445456891868,0.28858996307581364,0.13285550850689495
874,0.1556406328574794,0.28858931293582907,0.13294868007834967
875,0.15558669269569964,0.28857885491283,0.13299216221713034
876,0.15549215411365014,0.28857656943985543,0.1330844153262053
877,0.15539253585059137,0.2885586098372896,0.13316607398669822
878,0.15528450285364565,0.28857200854128084,0.1332875056876352
879,0.1551758491006744,0.2885743173495326,0.1333984682488582
880,0.15507470729771872,0.28857145961175107,0.13349675231403235
881,0.1549644960482991,0.2885267371038775,0.1335622410555784
882,0.15486728553955642,0.28852577525986156,0.13365848972030514
883,0.15476475315943836,0.28855179676549053,0.13378704360605218
884,0.15466417972417132,0.2885483731559231,0.13388419343175176
885,0.15455387829698414,0.2885574711791092,0.13400359288212504
886,0.1544501148042843,0.2885675488059451,0.1341174340016608
887,0.15437114006556577,0.28857826222341015,0.1342071221578444
888,0.15427528194472445,0.28857413321582115,0.1342988512710967
889,0.15415057801338547,0.28853882318645196,0.1343882451730665
890,0.15402841419468702,0.28849085998354507,0.13446244578885805
891,0.15390945003204484,0.28854787218824224,0.1346384221561974
892,0.1538340778968711,0.28853713932486563,0.13470306142799454
893,0.1537514933160601,0.2885842654078395,0.13483277209177938
894,0.1536732437203961,0.28858653763848424,0.13491329391808815
895,0.15360020719663237,0.2885829111918457,0.13498270399521334
896,0.1535318828964757,0.28857879560413163,0.13504691270765593
897,0.15342913630062563,0.28862873432364844,0.1351995980230228
898,0.1533627915416101,0.2886217771417346,0.1352589856001245
899,0.15324510924230997,0.28862836517971985,0.13538325593740988
900,0.15315607202186363,0.2886312192764304,0.13547514725456675
901,0.15304347671433993,0.28866155156829637,0.13561807485395644
902,0.1529595140715949,0.2886597717050931,0.13570025763349822
903,0.15285536125479487,0.28867451401914224,0.13581915276434736
904,0.15275774351128915,0.2886667053776386,0.13590896186634946
905,0.15267655446080977,0.2886333927826012,0.13595683832179142
906,0.15258572612640245,0.2886394973621116,0.13605377123570914
907,0.1524959423523379,0.2886367140489843,0.13614077169664637
908,0.15241354442748933,0.28864532713860747,0.13623178271111813
909,0.15233107985552508,0.2885882685210202,0.13625718866549513
910,0.1522339393343789,0.28857899059462067,0.13634505126024177
911,0.15214044116508416,0.28858889877881627,0.13644845761373212
912,0.15204553795732084,0.28859002817797264,0.1365444902206518
913,0.15195300209724644,0.2885642350426111,0.13661123294536465
914,0.15187565000666944,0.2885758838124796,0.13670023380581017
915,0.15177609173418613,0.28857393918062496,0.13679784744643883
916,0.15167646813938596,0.28858846742622646,0.1369119992868405
917,0.1515599721120128,0.28860169370478367,0.13704172159277087
918,0.15145879032652598,0.2886038598929788,0.13714506956645284
919,0.15136311508121558,0.2886177854253322,0.1372546703441166
920,0.1512544659807791,0.28861869348191105,0.13736422750113195
921,0.1511510854051622,0.28862120259730767,0.13747011719214547
922,0.1510694260830439,0.28857526567138275,0.13750583958833884
923,0.15097401625681595,0.2886061621051663,0.13763214584835037
924,0.15089409726584413,0.28863914212972075,0.13774504486387662
925,0.1508223034369547,0.2886184307774721,0.1377961273405174
926,0.1507465710395668,0.2886547440494907,0.13790817300992392
927,0.15067266273083535,0.2886363593558488,0.13796369662501345
928,0.15056658115532703,0.2886381841774852,0.13807160302215818
929,0.15048261074513206,0.28862355617343016,0.1381409454282981
930,0.15041107721972416,0.28863377649445987,0.1382226992747357
931,0.15031601919617588,0.2886527696874229,0.13833675049124705
932,0.15023031955605526,0.2886619819626867,0.13843166240663146
933,0.15013692691192446,0.2886577177080191,0.13852079079609467
934,0.15003904729197365,0.2886665960231515,0.13862754873117783
935,0.1499568987851474,0.2886821069472738,0.1387252081621264
936,0.14987270004949618,0.2886524960121627,0.1387797959626665
937,0.1497776689916629,0.2886848728659535,0.13890720387429062
938,0.14966894710655493,0.28868552308655027,0.13901657597999534
939,0.1496075951783102,0.2886891726938334,0.13908157751552316
940,0.1495140044493511,0.2886711762611191,0.139157171811768
941,0.14943621347492295,0.28865867988389365,0.1392224664089707
942,0.14935326435564408,0.2886029719542215,0.13924970759857744
943,0.1492493953809987,0.2886417313189597,0.139392335937961
944,0.14913981721473388,0.2886515250153508,0.13951170780061692
945,0.14904988941594235,0.2886561514125774,0.13960626199663503
946,0.14898019860314593,0.28867599961971907,0.13969580101657314
947,0.1489115884040773,0.288729266751224,0.1398176783471467
948,0.1488062410071928,0.2887280245901158,0.139921783582923
949,0.14872659862295048,0.2887039148939631,0.1399773162710126
950,0.14863285676432272,0.28868131839450273,0.14004846163018
951,0.14857891862164266,0.2886768283240924,0.14009790970244976
952,0.14843782861561042,0.28867099372273414,0.14023316510712372
953,0.14834594887116828,0.288671511440499,0.14032556256933074
954,0.14822531411271628,0.28868112758882664,0.14045581347611036
955,0.14817118108958602,0.2886797619616339,0.1405085808720479
956,0.1480611992537143,0.2886859655612339,0.14062476630751958
957,0.14798325794120282,0.28870447100813695,0.14072121306693414
958,0.1478964745544068,0.28874395185596213,0.14084747730155533
959,0.1478176480484347,0.2887427149091508,0.14092506686071612
960,0.14770830550641828,0.28879769420661805,0.14108938870019977
961,0.14762076028716348,0.28880669686903226,0.1411859365818688
962,0.14750311722484893,0.2888098633124152,0.14130674608756627
963,0.14740202586887519,0.28885280122555673,0.14145077535668155
964,0.14732364561912634,0.2888721588054291,0.14154851318630277
965,0.14721021951316768,0.2888730272896358,0.14166280777646814
