chaksun,diffTot,divide,hrName,hrno,jkName,jkNo,meet,noracefl,prow,prowName,prtr,prtrName,rankKind,rc10dusu,rcAge,rcBudam,rcChul,rcCode,rcDate,rcDiff2,rcDiff3,rcDiff4,rcDiff5,rcDist,rcFrflag,rcGrade,rcHrfor,rcHrnew,rcNo,rcNrace,rcOrd,rcP1Odd,rcP1Sale,rcP2Odd,rcP2Sale,rcP3Odd,rcP3Sale,rcP4Odd,rcP4Sale,rcP5Odd,rcP5Sale,rcP6Odd,rcP6Sale,rcP8Odd,rcP8Sale,rcPlansu,rcRank,rcSex,rcSpcbu,rcTime,rcVtdusu,rundayth,track,weath,wgHr,year
0,8.25,0,열정아르고,0046011,유승완,080417,서울,정상,111006,우태율,070164,박재우,0,0,연령오픈,3,8,일반,20240203,1.5,2.0,2.25,2.75,1200,국산,일반,국산마,일반,8,일반,10,7.7,32300300,3.0,70481400,132.9,1099858900,206.6,289410800,21.7,142429100,288.4,1012906900,1857.0,404718100,12,05,암,0,77.3,12,9,양호,맑음,488,2024
24750000,0.0,0,금악진주,0047292,박태종,080103,서울,정상,065118,금악목장,070145,홍대유,0,0,연령오픈,3,9,일반,20240203,1.5,2.0,2.25,2.75,1200,국산,일반,국산마,일반,8,일반,1,7.7,32300300,3.0,70481400,132.9,1099858900,206.6,289410800,21.7,142429100,288.4,1012906900,1857.0,404718100,12,05,암,0,75.8,12,9,양호,맑음,501,2024
6300000,2.0,0,레이디태풍,0045923,박병윤,080435,서울,정상,122001,조현영,070103,김윤섭,0,0,연령오픈,3,10,일반,20240203,1.5,2.0,2.25,2.75,1200,국산,일반,국산마,일반,8,일반,3,7.7,32300300,3.0,70481400,132.9,1099858900,206.6,289410800,21.7,142429100,288.4,1012906900,1857.0,404718100,12,05,암,0,76.2,12,9,양호,맑음,465,2024
0,3.25,0,그린비바체,0046348,김태희,080603,서울,정상,117014,김재영,070157,구자흥,0,0,연령오픈,3,11,일반,20240203,1.5,2.0,2.25,2.75,1200,국산,일반,국산마,일반,8,일반,6,7.7,32300300,3.0,70481400,132.9,1099858900,206.6,289410800,21.7,142429100,288.4,1012906900,1857.0,404718100,12,05,암,0,76.4,12,9,양호,맑음,511,2024
0,4.5,0,금악스타,0046801,박을운,080339,서울,정상,065118,금악목장,070166,심승태,0,0,연령오픈,3,12,일반,20240203,1.5,2.0,2.25,2.75,1200,국산,일반,국산마,일반,8,일반,7,7.7,32300300,3.0,70481400,132.9,1099858900,206.6,289410800,21.7,142429100,288.4,1012906900,1857.0,404718100,12,05,암,0,76.7,12,9,양호,맑음,477,2024
10500000,5.0,0,터프맨,0042738,임다빈,080602,서울,정상,116049,김광명,070148,정호익,0,0,연령오픈,3,1,일반,20240203,3.0,5.0,5.5,5.75,1200,국산,일반,국산마,일반,9,일반,3,9.0,36860000,3.6,77658500,46.2,1272645200,108.4,287098800,21.5,158216700,299.9,1102757100,1415.4,393221000,12,03,오픈,0,74.7,12,9,양호,맑음,526,2024
0,15.125,0,매직주니어,0042601,오수철,080608,서울,정상,105263,최상기,070165,서인석,0,0,연령오픈,3,2,일반,20240203,3.0,5.0,5.5,5.75,1200,국산,일반,국산마,일반,9,일반,11,9.0,36860000,3.6,77658500,46.2,1272645200,108.4,287098800,21.5,158216700,299.9,1102757100,1415.4,393221000,12,03,오픈,0,76.5,12,9,양호,맑음,449,2024
16500000,3.0,0,카우보이탱고,0042292,문정균,080337,서울,정상,119010,임동현,070152,최봉주,0,0,연령오픈,3,3,일반,20240203,3.0,5.0,5.5,5.75,1200,국산,일반,국산마,일반,9,일반,2,9.0,36860000,3.6,77658500,46.2,1272645200,108.4,287098800,21.5,158216700,299.9,1102757100,1415.4,393221000,12,03,오픈,0,74.3,12,9,양호,맑음,501,2024
0,6.125,0,자이언트킬링,0044243,유승완,080417,서울,정상,105127,이종훈,070179,송문길,0,0,연령오픈,3,4,일반,20240203,3.0,5.0,5.5,5.75,1200,국산,일반,국산마,일반,9,일반,7,9.0,36860000,3.6,77658500,46.2,1272645200,108.4,287098800,21.5,158216700,299.9,1102757100,1415.4,393221000,12,03,오픈,0,74.8,12,9,양호,맑음,514,2024
0,5.875,0,용비서울,0046082,박을운,080339,서울,정상,122013,정성진,070145,홍대유,0,0,연령오픈,3,5,일반,20240203,3.0,5.0,5.5,5.75,1200,국산,일반,국산마,일반,9,일반,6,9.0,36860000,3.6,77658500,46.2,1272645200,108.4,287098800,21.5,158216700,299.9,1102757100,1415.4,393221000,12,03,오픈,0,74.8,12,9,양호,맑음,440,2024
3750000,5.5,0,엠제이베스트,0042046,김성현,080612,서울,정상,010801,박정재,070225,문병기,0,0,연령오픈,3,6,일반,20240203,3.0,5.0,5.5,5.75,1200,국산,일반,국산마,일반,9,일반,4,9.0,36860000,3.6,77658500,46.2,1272645200,108.4,287098800,21.5,158216700,299.9,1102757100,1415.4,393221000,12,03,오픈,0,74.8,12,9,양호,맑음,486,2024
0,7.125,0,컴플리트엔젤,0046270,조한별,080515,서울,정상,010355,장석영,070053,이희영,0,0,연령오픈,3,7,일반,20240203,3.0,5.0,5.5,5.75,1200,국산,일반,국산마,일반,9,일반,9,9.0,36860000,3.6,77658500,46.2,1272645200,108.4,287098800,21.5,158216700,299.9,1102757100,1415.4,393221000,12,03,오픈,0,75.0,12,9,양호,맑음,472,2024
3000000,5.75,0,글로벌파워,0045635,문세영,080366,서울,정상,010611,장재형,070182,전승규,0,0,연령오픈,3,8,일반,20240203,3.0,5.0,5.5,5.75,1200,국산,일반,국산마,일반,9,일반,5,9.0,36860000,3.6,77658500,46.2,1272645200,108.4,287098800,21.5,158216700,299.9,1102757100,1415.4,393221000,12,03,오픈,0,74.8,12,9,양호,맑음,452,2024
0,15.1666,0,파르키우스,0050040,송재철,080513,서울,정상,116058,말사모,070146,안병기,0,0,연령오픈,3,9,일반,20240203,3.0,5.0,5.5,5.75,1200,국산,일반,국산마,일반,9,일반,12,9.0,36860000,3.6,77658500,46.2,1272645200,108.4,287098800,21.5,158216700,299.9,1102757100,1415.4,393221000,12,03,오픈,0,76.5,12,9,양호,맑음,475,2024
0,6.625,0,광양으뜸,0041496,조재로,080550,서울,정상,121053,퍼플라인,070117,박윤규,0,0,연령오픈,3,10,일반,20240203,3.0,5.0,5.5,5.75,1200,국산,일반,국산마,일반,9,일반,8,9.0,36860000,3.6,77658500,46.2,1272645200,108.4,287098800,21.5,158216700,299.9,1102757100,1415.4,393221000,12,03,오픈,0,74.9,12,9,양호,맑음,469,2024
41250000,0.0,0,라온더하이맨,0045197,임기원,080487,서울,정상,106025,손천수,070095,박종곤,0,0,연령오픈,3,11,일반,20240203,3.0,5.0,5.5,5.75,1200,국산,일반,국산마,일반,9,일반,1,9.0,36860000,3.6,77658500,46.2,1272645200,108.4,287098800,21.5,158216700,299.9,1102757100,1415.4,393221000,12,03,오픈,0,73.8,12,9,양호,맑음,497,2024
0,11.125,0,마이센터,0046889,장추열,080476,서울,정상,105225,백국인,070148,정호익,0,0,연령오픈,3,12,일반,20240203,3.0,5.0,5.5,5.75,1200,국산,일반,국산마,일반,9,일반,10,9.0,36860000,3.6,77658500,46.2,1272645200,108.4,287098800,21.5,158216700,299.9,1102757100,1415.4,393221000,12,03,오픈,0,75.7,12,9,양호,맑음,485,2024
0,15.0416,0,이글포인트,0044625,정정희,080530,서울,정상,105163,이관형,070182,전승규,0,0,연령오픈,3,1,일반,20240203,3.0,7.0,8.75,8.7916,1800,혼합,일반,외산마,일반,10,일반,12,4.6,36617600,1.8,61438900,7.2,1140239900,13.6,290286700,4.3,151118000,12.9,999050100,67.1,382644300,12,04,오픈,0,121.5,12,9,양호,맑음,527,2024
0,9.7916,0,봄날의기억,0040621,하정훈,080552,서울,정상,111006,우태율,070161,신삼영,0,0,연령오픈,3,2,일반,20240203,3.0,7.0,8.75,8.7916,1800,혼합,일반,외산마,일반,10,일반,7,4.6,36617600,1.8,61438900,7.2,1140239900,13.6,290286700,4.3,151118000,12.9,999050100,67.1,382644300,12,04,오픈,0,120.6,12,9,양호,맑음,516,2024
8400000,7.0,0,오래다함께,0046858,장추열,080476,서울,정상,121021,임한용,070197,이준철,0,0,연령오픈,3,3,일반,20240203,3.0,7.0,8.75,8.7916,1800,혼합,일반,외산마,일반,10,일반,3,4.6,36617600,1.8,61438900,7.2,1140239900,13.6,290286700,4.3,151118000,12.9,999050100,67.1,382644300,12,04,오픈,0,120.2,12,9,양호,맑음,453,2024
13200000,3.0,0,메타블레이드,0045853,문세영,080366,서울,정상,111044,김병진,070175,강환민,0,0,연령오픈,3,4,일반,20240203,3.0,7.0,8.75,8.7916,1800,혼합,일반,외산마,일반,10,일반,2,4.6,36617600,1.8,61438900,7.2,1140239900,13.6,290286700,4.3,151118000,12.9,999050100,67.1,382644300,12,04,오픈,0,119.5,12,9,양호,맑음,474,2024
3000000,8.75,0,스프링꿈,0045121,김성현,080612,서울,정상,114026,(주)디알엠씨티,070146,안병기,0,0,연령오픈,3,5,일반,20240203,3.0,7.0,8.75,8.7916,1800,혼합,일반,외산마,일반,10,일반,4,4.6,36617600,1.8,61438900,7.2,1140239900,13.6,290286700,4.3,151118000,12.9,999050100,67.1,382644300,12,04,오픈,0,120.5,12,9,양호,맑음,510,2024
2400000,8.7916,0,비전파워,0045934,임다빈,080602,서울,정상,112005,손병현,070177,김동철,0,0,연령오픈,3,6,일반,20240203,3.0,7.0,8.75,8.7916,1800,혼합,일반,외산마,일반,10,일반,5,4.6,36617600,1.8,61438900,7.2,1140239900,13.6,290286700,4.3,151118000,12.9,999050100,67.1,382644300,12,04,오픈,0,120.5,12,9,양호,맑음,448,2024
33000000,0.0,0,파워군주,0054048,김정준,080473,서울,정상,118003,김은갑,070179,송문길,0,0,연령오픈,3,7,일반,20240203,3.0,7.0,8.75,8.7916,1800,혼합,일반,외산마,일반,10,일반,1,4.6,36617600,1.8,61438900,7.2,1140239900,13.6,290286700,4.3,151118000,12.9,999050100,67.1,382644300,12,04,오픈,0,119.0,12,9,양호,맑음,499,2024
0,10.7916,0,스카이함성,0054046,문정균,080337,서울,정상,010159,황의영,070181,이관호,0,0,연령오픈,3,8,일반,20240203,3.0,7.0,8.75,8.7916,1800,혼합,일반,외산마,일반,10,일반,9,4.6,36617600,1.8,61438900,7.2,1140239900,13.6,290286700,4.3,151118000,12.9,999050100,67.1,382644300,12,04,오픈,0,120.8,12,9,양호,맑음,466,2024
0,11.5416,0,킹심바,0042675,박태종,080103,서울,정상,010573,김진철,070174,강성오,0,0,연령오픈,3,9,일반,20240203,3.0,7.0,8.75,8.7916,1800,혼합,일반,외산마,일반,10,일반,10,4.6,36617600,1.8,61438900,7.2,1140239900,13.6,290286700,4.3,151118000,12.9,999050100,67.1,382644300,12,04,오픈,0,120.9,12,9,양호,맑음,490,2024
0,9.2916,0,매디슨마운틴,0045906,유승완,080417,서울,정상,105161,이미경,070094,곽영효,0,0,연령오픈,3,10,일반,20240203,3.0,7.0,8.75,8.7916,1800,혼합,일반,외산마,일반,10,일반,6,4.6,36617600,1.8,61438900,7.2,1140239900,13.6,290286700,4.3,151118000,12.9,999050100,67.1,382644300,12,04,오픈,0,120.6,12,9,양호,맑음,446,2024
0,10.2916,0,티즈에너지,0045658,조재로,080550,서울,정상,105263,최상기,070165,서인석,0,0,연령오픈,3,11,일반,20240203,3.0,7.0,8.75,8.7916,1800,혼합,일반,외산마,일반,10,일반,8,4.6,36617600,1.8,61438900,7.2,1140239900,13.6,290286700,4.3,151118000,12.9,999050100,67.1,382644300,12,04,오픈,0,120.7,12,9,양호,맑음,488,2024
0,12.5416,0,정상킹덤,0043585,푸르칸,080611,서울,정상,010298,정동진,070114,박희철,0,0,연령오픈,3,12,일반,20240203,3.0,7.0,8.75,8.7916,1800,혼합,일반,외산마,일반,10,일반,11,4.6,36617600,1.8,61438900,7.2,1140239900,13.6,290286700,4.3,151118000,12.9,999050100,67.1,382644300,12,04,오픈,0,121.1,12,9,양호,맑음,536,2024
0,18.4166,0,벌말대장,0042354,조상범,080533,서울,정상,119017,구인택,070244,리카디,0,0,연령오픈,3,1,일반,20240203,8.0,8.125,10.125,11.375,1400,혼합,일반,외산마,일반,11,일반,7,5.1,35796100,4.4,57149000,73.2,1295988100,111.4,295285400,17.4,146098300,123.5,1118109400,705.9,403333400,12,02,오픈,0,88.8,12,9,양호,맑음,456,2024
4500000,10.125,0,원더풀키티,0044813,박태종,080103,서울,정상,010498,지대섭,070165,서인석,0,0,연령오픈,3,2,일반,20240203,8.0,8.125,10.125,11.375,1400,혼합,일반,외산마,일반,11,일반,4,5.1,35796100,4.4,57149000,73.2,1295988100,111.4,295285400,17.4,146098300,123.5,1118109400,705.9,403333400,12,02,오픈,0,87.4,12,9,양호,맑음,494,2024
12600000,8.125,0,라온더골드,0044624,임기원,080487,서울,정상,123026,라온랜드(주),070095,박종곤,0,0,연령오픈,3,3,일반,20240203,8.0,8.125,10.125,11.375,1400,혼합,일반,외산마,일반,11,일반,3,5.1,35796100,4.4,57149000,73.2,1295988100,111.4,295285400,17.4,146098300,123.5,1118109400,705.9,403333400,12,02,오픈,0,87.0,12,9,양호,맑음,477,2024
0,19.4166,0,월드참,0045158,오수철,080608,서울,정상,065160,김세민,070110,유재길,0,0,연령오픈,3,4,일반,20240203,8.0,8.125,10.125,11.375,1400,혼합,일반,외산마,일반,11,일반,8,5.1,35796100,4.4,57149000,73.2,1295988100,111.4,295285400,17.4,146098300,123.5,1118109400,705.9,403333400,12,02,오픈,0,88.9,12,9,양호,맑음,512,2024
0,25.9166,0,더퀸저스티스,0043314,조재로,080550,서울,정상,113038,(주)인펨,070108,안해양,0,0,연령오픈,3,5,일반,20240203,8.0,8.125,10.125,11.375,1400,혼합,일반,외산마,일반,11,일반,12,5.1,35796100,4.4,57149000,73.2,1295988100,111.4,295285400,17.4,146098300,123.5,1118109400,705.9,403333400,12,02,오픈,0,90.1,12,9,양호,맑음,499,2024
0,23.9166,0,그레이캣,0043411,신형철,080122,서울,정상,010226,김명식,070198,임채덕,0,0,연령오픈,3,6,일반,20240203,8.0,8.125,10.125,11.375,1400,혼합,일반,외산마,일반,11,일반,11,5.1,35796100,4.4,57149000,73.2,1295988100,111.4,295285400,17.4,146098300,123.5,1118109400,705.9,403333400,12,02,오픈,0,89.7,12,9,양호,맑음,471,2024
19800000,8.0,0,매직그레이스,0043477,빅투아르,080582,서울,정상,105113,최상일,070165,서인석,0,0,연령오픈,3,7,일반,20240203,8.0,8.125,10.125,11.375,1400,혼합,일반,외산마,일반,11,일반,2,5.1,35796100,4.4,57149000,73.2,1295988100,111.4,295285400,17.4,146098300,123.5,1118109400,705.9,403333400,12,02,오픈,0,87.0,12,9,양호,맑음,493,2024
49500000,0.0,0,섬싱로스트,0046388,박을운,080339,서울,정상,105188,정춘복,070145,홍대유,0,0,연령오픈,3,8,일반,20240203,8.0,8.125,10.125,11.375,1400,혼합,일반,외산마,일반,11,일반,1,5.1,35796100,4.4,57149000,73.2,1295988100,111.4,295285400,17.4,146098300,123.5,1118109400,705.9,403333400,12,02,오픈,0,85.7,12,9,양호,맑음,508,2024
0,20.4166,0,이스트반,0041928,정정희,080530,서울,정상,118002,임종근,070117,박윤규,0,0,연령오픈,3,9,일반,20240203,8.0,8.125,10.125,11.375,1400,혼합,일반,외산마,일반,11,일반,9,5.1,35796100,4.4,57149000,73.2,1295988100,111.4,295285400,17.4,146098300,123.5,1118109400,705.9,403333400,12,02,오픈,0,89.1,12,9,양호,맑음,479,2024
3600000,11.375,0,문학보스,0043482,다비드,080584,서울,정상,105222,권경자,070163,박병일,0,0,연령오픈,3,10,일반,20240203,8.0,8.125,10.125,11.375,1400,혼합,일반,외산마,일반,11,일반,5,5.1,35796100,4.4,57149000,73.2,1295988100,111.4,295285400,17.4,146098300,123.5,1118109400,705.9,403333400,12,02,오픈,0,87.6,12,9,양호,맑음,465,2024
0,20.9166,0,플라잉골드,0044472,송재철,080513,서울,정상,110028,김형순,070174,강성오,0,0,연령오픈,3,11,일반,20240203,8.0,8.125,10.125,11.375,1400,혼합,일반,외산마,일반,11,일반,10,5.1,35796100,4.4,57149000,73.2,1295988100,111.4,295285400,17.4,146098300,123.5,1118109400,705.9,403333400,12,02,오픈,0,89.2,12,9,양호,맑음,455,2024
0,18.375,0,대물,0044399,푸르칸,080611,서울,정상,010818,조명식,070146,안병기,0,0,연령오픈,3,12,일반,20240203,8.0,8.125,10.125,11.375,1400,혼합,일반,외산마,일반,11,일반,6,5.1,35796100,4.4,57149000,73.2,1295988100,111.4,295285400,17.4,146098300,123.5,1118109400,705.9,403333400,12,02,오픈,0,88.8,12,9,양호,맑음,489,2024
0,7.25,0,금순네,0050264,최범현,080361,서울,정상,105231,배태곤,070170,김동균,0,0,연령오픈,2,1,일반,20240204,4.0,5.25,5.75,6.25,1200,국산,일반,국산마,일반,1,일반,6,2.5,22784300,1.6,33808100,8.0,701720800,12.9,194924500,3.2,98892300,9.5,739687400,35.1,332313200,12,06,암,1,78.3,12,10,양호,맑음,460,2024
0,9.75,0,세명고스트,0047496,장추열,080476,서울,정상,111051,이기철,070168,최용구,0,0,연령오픈,2,2,일반,20240204,4.0,5.25,5.75,6.25,1200,국산,일반,국산마,일반,1,일반,9,2.5,22784300,1.6,33808100,8.0,701720800,12.9,194924500,3.2,98892300,9.5,739687400,35.1,332313200,12,06,암,1,78.8,12,10,양호,맑음,441,2024
6600000,4.0,0,탑다이아,0047275,다비드,080584,서울,정상,121015,김아라,070244,리카디,0,0,연령오픈,2,3,일반,20240204,4.0,5.25,5.75,6.25,1200,국산,일반,국산마,일반,1,일반,2,2.5,22784300,1.6,33808100,8.0,701720800,12.9,194924500,3.2,98892300,9.5,739687400,35.1,332313200,12,06,암,1,77.8,12,10,양호,맑음,458,2024
0,9.5,0,사려니니케,0047030,조상범,080533,서울,정상,113030,오영익,070167,이신우,0,0,연령오픈,2,4,일반,20240204,4.0,5.25,5.75,6.25,1200,국산,일반,국산마,일반,1,일반,8,2.5,22784300,1.6,33808100,8.0,701720800,12.9,194924500,3.2,98892300,9.5,739687400,35.1,332313200,12,06,암,1,78.7,12,10,양호,맑음,433,2024
4200000,5.25,0,로열플러스,0047424,조인권,080438,서울,정상,113007,이장호,070168,최용구,0,0,연령오픈,2,5,일반,20240204,4.0,5.25,5.75,6.25,1200,국산,일반,국산마,일반,1,일반,3,2.5,22784300,1.6,33808100,8.0,701720800,12.9,194924500,3.2,98892300,9.5,739687400,35.1,332313200,12,06,암,1,78.0,12,10,양호,맑음,446,2024
0,11.1666,0,피엔에스파,0046916,문정균,080337,서울,정상,118010,피엔에스홈즈,070145,홍대유,0,0,연령오픈,2,6,일반,20240204,4.0,5.25,5.75,6.25,1200,국산,일반,국산마,일반,1,일반,12,2.5,22784300,1.6,33808100,8.0,701720800,12.9,194924500,3.2,98892300,9.5,739687400,35.1,332313200,12,06,암,1,79.0,12,10,양호,맑음,462,2024
1200000,6.25,0,히어로나라,0047282,김태희,080603,서울,정상,216306,임재형,070108,안해양,0,0,연령오픈,2,7,일반,20240204,4.0,5.25,5.75,6.25,1200,국산,일반,국산마,일반,1,일반,5,2.5,22784300,1.6,33808100,8.0,701720800,12.9,194924500,3.2,98892300,9.5,739687400,35.1,332313200,12,06,암,1,78.2,12,10,양호,맑음,511,2024
16500000,0.0,0,핑크골드,0047178,빅투아르,080582,서울,정상,121047,이강운,070174,강성오,0,0,연령오픈,2,8,일반,20240204,4.0,5.25,5.75,6.25,1200,국산,일반,국산마,일반,1,일반,1,2.5,22784300,1.6,33808100,8.0,701720800,12.9,194924500,3.2,98892300,9.5,739687400,35.1,332313200,12,06,암,1,77.1,12,10,양호,맑음,450,2024
0,11.0,0,다이아룩,0052163,송재철,080513,서울,정상,122010,김희정,070197,이준철,0,0,연령오픈,2,9,일반,20240204,4.0,5.25,5.75,6.25,1200,국산,일반,국산마,일반,1,일반,10,2.5,22784300,1.6,33808100,8.0,701720800,12.9,194924500,3.2,98892300,9.5,739687400,35.1,332313200,12,06,암,1,79.0,12,10,양호,맑음,421,2024
0,11.0416,0,레이디블루,0050281,조재로,080550,서울,정상,122001,조현영,070157,구자흥,0,0,연령오픈,2,10,일반,20240204,4.0,5.25,5.75,6.25,1200,국산,일반,국산마,일반,1,일반,11,2.5,22784300,1.6,33808100,8.0,701720800,12.9,194924500,3.2,98892300,9.5,739687400,35.1,332313200,12,06,암,1,79.0,12,10,양호,맑음,449,2024
0,8.0,0,이스트킹스톤,1411983,오수철,080608,서울,정상,110003,김영구,070164,박재우,0,0,연령오픈,2,11,일반,20240204,4.0,5.25,5.75,6.25,1200,국산,일반,국산마,일반,1,일반,7,2.5,22784300,1.6,33808100,8.0,701720800,12.9,194924500,3.2,98892300,9.5,739687400,35.1,332313200,12,06,암,1,78.5,12,10,양호,맑음,452,2024
1500000,5.75,0,토호마켓,0046650,조한별,080515,서울,정상,113032,최임규,070170,김동균,0,0,연령오픈,2,12,일반,20240204,4.0,5.25,5.75,6.25,1200,국산,일반,국산마,일반,1,일반,4,2.5,22784300,1.6,33808100,8.0,701720800,12.9,194924500,3.2,98892300,9.5,739687400,35.1,332313200,12,06,암,1,78.1,12,10,양호,맑음,461,2024
6600000,6.0,0,선샤인퀸,1412237,조재로,080550,서울,정상,106017,김선식,070177,김동철,0,0,연령오픈,2,1,일반,20240204,6.0,9.0,14.0,14.0416,1300,국산,일반,국산마,일반,2,일반,2,1.5,26343900,3.0,37380700,25.2,650024300,30.9,259137800,14.0,127448200,67.1,886835500,217.1,489029600,12,06,오픈,1,83.5,12,10,양호,맑음,455,2024
0,19.2916,0,캡처,0046864,신형철,080122,서울,정상,113009,김성진,070181,이관호,0,0,연령오픈,2,2,일반,20240204,6.0,9.0,14.0,14.0416,1300,국산,일반,국산마,일반,2,일반,10,1.5,26343900,3.0,37380700,25.2,650024300,30.9,259137800,14.0,127448200,67.1,886835500,217.1,489029600,12,06,오픈,1,85.8,12,10,양호,맑음,460,2024
0,16.5416,0,초코뷰티,1412209,푸르칸,080611,서울,정상,010243,박정열,070146,안병기,0,0,연령오픈,2,3,일반,20240204,6.0,9.0,14.0,14.0416,1300,국산,일반,국산마,일반,2,일반,7,1.5,26343900,3.0,37380700,25.2,650024300,30.9,259137800,14.0,127448200,67.1,886835500,217.1,489029600,12,06,오픈,1,85.3,12,10,양호,맑음,467,2024
0,19.0416,0,로켓나라,0045591,조상범,080533,서울,정상,065154,오종환,070157,구자흥,0,0,연령오픈,2,4,일반,20240204,6.0,9.0,14.0,14.0416,1300,국산,일반,국산마,일반,2,일반,9,1.5,26343900,3.0,37380700,25.2,650024300,30.9,259137800,14.0,127448200,67.1,886835500,217.1,489029600,12,06,오픈,1,85.8,12,10,양호,맑음,484,2024
1500000,14.0,0,런던골드,0050220,임다빈,080602,서울,정상,121003,임현성,070108,안해양,0,0,연령오픈,2,5,일반,20240204,6.0,9.0,14.0,14.0416,1300,국산,일반,국산마,일반,2,일반,4,1.5,26343900,3.0,37380700,25.2,650024300,30.9,259137800,14.0,127448200,67.1,886835500,217.1,489029600,12,06,오픈,1,84.8,12,10,양호,맑음,492,2024
0,22.2916,0,왕초,0047462,다비드,080584,서울,정상,105055,남석우,070225,문병기,0,0,연령오픈,2,6,일반,20240204,6.0,9.0,14.0,14.0416,1300,국산,일반,국산마,일반,2,일반,12,1.5,26343900,3.0,37380700,25.2,650024300,30.9,259137800,14.0,127448200,67.1,886835500,217.1,489029600,12,06,오픈,1,86.3,12,10,양호,맑음,440,2024
16500000,0.0,0,영광의월드,0047231,장추열,080476,서울,정상,110048,변창덕,070164,박재우,0,0,연령오픈,2,7,일반,20240204,6.0,9.0,14.0,14.0416,1300,국산,일반,국산마,일반,2,일반,1,1.5,26343900,3.0,37380700,25.2,650024300,30.9,259137800,14.0,127448200,67.1,886835500,217.1,489029600,12,06,오픈,1,82.4,12,10,양호,맑음,486,2024
0,15.0416,0,은파조이,0046842,유승완,080417,서울,정상,105161,이미경,070094,곽영효,0,0,연령오픈,2,8,일반,20240204,6.0,9.0,14.0,14.0416,1300,국산,일반,국산마,일반,2,일반,6,1.5,26343900,3.0,37380700,25.2,650024300,30.9,259137800,14.0,127448200,67.1,886835500,217.1,489029600,12,06,오픈,1,85.0,12,10,양호,맑음,496,2024
0,17.0416,0,퀸아비게일,1412051,정우주,080588,서울,정상,109011,이수행,070152,최봉주,0,0,연령오픈,2,9,일반,20240204,6.0,9.0,14.0,14.0416,1300,국산,일반,국산마,일반,2,일반,8,1.5,26343900,3.0,37380700,25.2,650024300,30.9,259137800,14.0,127448200,67.1,886835500,217.1,489029600,12,06,오픈,1,85.4,12,10,양호,맑음,457,2024
4200000,9.0,0,플라잉커맨드,0050290,조인권,080438,서울,정상,110028,김형순,070179,송문길,0,0,연령오픈,2,10,일반,20240204,6.0,9.0,14.0,14.0416,1300,국산,일반,국산마,일반,2,일반,3,1.5,26343900,3.0,37380700,25.2,650024300,30.9,259137800,14.0,127448200,67.1,886835500,217.1,489029600,12,06,오픈,1,84.0,12,10,양호,맑음,423,2024
0,19.7916,0,런던비상,0045409,오수철,080608,서울,정상,121003,임현성,070108,안해양,0,0,연령오픈,2,11,일반,20240204,6.0,9.0,14.0,14.0416,1300,국산,일반,국산마,일반,2,일반,11,1.5,26343900,3.0,37380700,25.2,650024300,30.9,259137800,14.0,127448200,67.1,886835500,217.1,489029600,12,06,오픈,1,85.9,12,10,양호,맑음,472,2024
1200000,14.0416,0,대원용마,1412289,김태희,080603,서울,정상,121004,유수현,070165,서인석,0,0,연령오픈,2,12,일반,20240204,6.0,9.0,14.0,14.0416,1300,국산,일반,국산마,일반,2,일반,5,1.5,26343900,3.0,37380700,25.2,650024300,30.9,259137800,14.0,127448200,67.1,886835500,217.1,489029600,12,06,오픈,1,84.8,12,10,양호,맑음,457,2024
0,35.25,0,슛업스파크,0045202,정우주,080588,서울,정상,104074,정광화,070199,조현수,0,0,연령오픈,2,1,일반,20240204,9.0,12.0,16.0,16.5,1400,국산,일반,국산마,일반,3,일반,12,3.5,34992600,2.7,67984600,8.1,1172589600,14.6,329452400,9.0,159919900,52.4,1187850200,202.3,521718700,12,06,오픈,1,95.3,12,10,양호,맑음,450,2024
1500000,16.0,0,배다리향기,0046895,문세영,080366,서울,정상,110050,송한우,070160,서홍수,0,0,연령오픈,2,2,일반,20240204,9.0,12.0,16.0,16.5,1400,국산,일반,국산마,일반,3,일반,4,3.5,34992600,2.7,67984600,8.1,1172589600,14.6,329452400,9.0,159919900,52.4,1187850200,202.3,521718700,12,06,오픈,1,92.0,12,10,양호,맑음,425,2024
6600000,9.0,0,대물삭스,1411850,조인권,080438,서울,정상,010352,김창식,070181,이관호,0,0,연령오픈,2,3,일반,20240204,9.0,12.0,16.0,16.5,1400,국산,일반,국산마,일반,3,일반,2,3.5,34992600,2.7,67984600,8.1,1172589600,14.6,329452400,9.0,159919900,52.4,1187850200,202.3,521718700,12,06,오픈,1,90.7,12,10,양호,맑음,524,2024
16500000,0.0,0,원더풀스피릿,0047476,장추열,080476,서울,정상,010498,지대섭,070225,문병기,0,0,연령오픈,2,4,일반,20240204,9.0,12.0,16.0,16.5,1400,국산,일반,국산마,일반,3,일반,1,3.5,34992600,2.7,67984600,8.1,1172589600,14.6,329452400,9.0,159919900,52.4,1187850200,202.3,521718700,12,06,오픈,1,89.2,12,10,양호,맑음,420,2024
0,22.25,0,행복한버미,0045070,조상범,080533,서울,정상,121023,허윤범,070198,임채덕,0,0,연령오픈,2,5,일반,20240204,9.0,12.0,16.0,16.5,1400,국산,일반,국산마,일반,3,일반,11,3.5,34992600,2.7,67984600,8.1,1172589600,14.6,329452400,9.0,159919900,52.4,1187850200,202.3,521718700,12,06,오픈,1,93.0,12,10,양호,맑음,448,2024
