chaksun,diffTot,divide,hrName,hrno,jkName,jkNo,meet,noracefl,prow,prowName,prtr,prtrName,rankKind,rc10dusu,rcAge,rcBudam,rcChul,rcCode,rcDate,rcDiff2,rcDiff3,rcDiff4,rcDiff5,rcDist,rcFrflag,rcGrade,rcHrfor,rcHrnew,rcNo,rcNrace,rcOrd,rcP1Odd,rcP1Sale,rcP2Odd,rcP2Sale,rcP3Odd,rcP3Sale,rcP4Odd,rcP4Sale,rcP5Odd,rcP5Sale,rcP6Odd,rcP6Sale,rcP8Odd,rcP8Sale,rcPlansu,rcRank,rcSex,rcSpcbu,rcTime,rcVtdusu,rundayth,track,weath,wgHr,year
2400000,8.125,0,아침기상,0042423,안토니오,080576,서울,정상,110034,(주)나스카,070167,이신우,0,0,연령오픈,3,1,일반,20230423,5.0,5.5,8.0,8.125,1200,국산,일반,국산마,일반,6,일반,5,5.3,45022000,2.7,66321400,8.8,1450261500,22.5,383045200,11.2,182339200,66.5,1303454400,447.0,526591500,11,04,오픈,0,74.9,11,30,건조,맑음,494,2023
0,10.1666,0,스탈렛,0046266,다비드,080584,서울,정상,105204,김철,070200,최용건,0,0,연령오픈,3,2,일반,20230423,5.0,5.5,8.0,8.125,1200,국산,일반,국산마,일반,6,일반,7,5.3,45022000,2.7,66321400,8.8,1450261500,22.5,383045200,11.2,182339200,66.5,1303454400,447.0,526591500,11,04,오픈,0,75.3,11,30,건조,맑음,487,2023
33000000,0.0,0,베스트토치,0044544,김용근,080405,서울,정상,111067,베스트샤인조합,070115,박천서,0,0,연령오픈,3,3,일반,20230423,5.0,5.5,8.0,8.125,1200,국산,일반,국산마,일반,6,일반,1,5.3,45022000,2.7,66321400,8.8,1450261500,22.5,383045200,11.2,182339200,66.5,1303454400,447.0,526591500,11,04,오픈,0,73.5,11,30,건조,맑음,504,2023
13200000,5.0,0,제이피닉스,0045159,유승완,080417,서울,정상,116042,허장원,070179,송문길,0,0,연령오픈,3,4,일반,20230423,5.0,5.5,8.0,8.125,1200,국산,일반,국산마,일반,6,일반,2,5.3,45022000,2.7,66321400,8.8,1450261500,22.5,383045200,11.2,182339200,66.5,1303454400,447.0,526591500,11,04,오픈,0,74.4,11,30,건조,맑음,510,2023
0,12.4166,0,큐피드점보,0045107,신형철,080122,서울,정상,104038,서순배,070053,이희영,0,0,연령오픈,3,5,일반,20230423,5.0,5.5,8.0,8.125,1200,국산,일반,국산마,일반,6,일반,10,5.3,45022000,2.7,66321400,8.8,1450261500,22.5,383045200,11.2,182339200,66.5,1303454400,447.0,526591500,11,04,오픈,0,75.7,11,30,건조,맑음,522,2023
3000000,8.0,0,검은질주,0045227,김아현,080598,서울,정상,105249,박덕희,070117,박윤규,0,0,연령오픈,3,6,일반,20230423,5.0,5.5,8.0,8.125,1200,국산,일반,국산마,일반,6,일반,4,5.3,45022000,2.7,66321400,8.8,1450261500,22.5,383045200,11.2,182339200,66.5,1303454400,447.0,526591500,11,04,오픈,0,74.9,11,30,건조,맑음,439,2023
0,14.1666,0,슈퍼피니시,0045783,송재철,080513,서울,정상,117017,강현철,070170,김동균,0,0,연령오픈,3,7,일반,20230423,5.0,5.5,8.0,8.125,1200,국산,일반,국산마,일반,6,일반,11,5.3,45022000,2.7,66321400,8.8,1450261500,22.5,383045200,11.2,182339200,66.5,1303454400,447.0,526591500,11,04,오픈,0,76.0,11,30,건조,맑음,481,2023
0,10.6666,0,스타크레이지,0042055,이용호,080547,서울,정상,121048,전영애,070166,심승태,0,0,연령오픈,3,8,일반,20230423,5.0,5.5,8.0,8.125,1200,국산,일반,국산마,일반,6,일반,8,5.3,45022000,2.7,66321400,8.8,1450261500,22.5,383045200,11.2,182339200,66.5,1303454400,447.0,526591500,11,04,오픈,0,75.4,11,30,건조,맑음,498,2023
0,11.4166,0,안양호랑이,0041280,김옥성,080100,서울,정상,113039,(주)에이에프피,070145,홍대유,0,0,연령오픈,3,9,일반,20230423,5.0,5.5,8.0,8.125,1200,국산,일반,국산마,일반,6,일반,9,5.3,45022000,2.7,66321400,8.8,1450261500,22.5,383045200,11.2,182339200,66.5,1303454400,447.0,526591500,11,04,오픈,0,75.5,11,30,건조,맑음,456,2023
0,8.1666,0,희망가득,0044556,이동진,080579,서울,정상,105187,최용도,070244,리카디,0,0,연령오픈,3,10,일반,20230423,5.0,5.5,8.0,8.125,1200,국산,일반,국산마,일반,6,일반,6,5.3,45022000,2.7,66321400,8.8,1450261500,22.5,383045200,11.2,182339200,66.5,1303454400,447.0,526591500,11,04,오픈,0,74.9,11,30,건조,맑음,468,2023
8400000,5.5,0,금빛마,0046188,정정희,080530,서울,정상,114026,(주)디알엠씨티,070181,이관호,0,0,연령오픈,3,11,일반,20230423,5.0,5.5,8.0,8.125,1200,국산,일반,국산마,일반,6,일반,3,5.3,45022000,2.7,66321400,8.8,1450261500,22.5,383045200,11.2,182339200,66.5,1303454400,447.0,526591500,11,04,오픈,0,74.4,11,30,건조,맑음,478,2023
0,15.25,1,별빛마루,0044213,신형철,080122,서울,정상,104038,서순배,070053,이희영,0,0,연령오픈,2,1,일반,20230423,0.25,3.25,3.75,4.25,1700,국산,일반,국산마,일반,7,일반,10,7.1,42178900,2.7,63737900,10.3,1299438700,20.3,392597300,12.4,164189100,91.8,1237618900,547.0,517978600,11,05,오픈,2,117.4,11,30,건조,맑음,486,2023
2000000,3.75,1,새벽밴드,0044872,문성혁,080587,서울,정상,104045,서운석,070165,서인석,0,0,연령오픈,2,2,일반,20230423,0.25,3.25,3.75,4.25,1700,국산,일반,국산마,일반,7,일반,4,7.1,42178900,2.7,63737900,10.3,1299438700,20.3,392597300,12.4,164189100,91.8,1237618900,547.0,517978600,11,05,오픈,2,115.4,11,30,건조,맑음,496,2023
0,8.25,1,델피니,0042662,이용호,080547,서울,정상,119014,이한준,070167,이신우,0,0,연령오픈,2,3,일반,20230423,0.25,3.25,3.75,4.25,1700,국산,일반,국산마,일반,7,일반,9,7.1,42178900,2.7,63737900,10.3,1299438700,20.3,392597300,12.4,164189100,91.8,1237618900,547.0,517978600,11,05,오픈,2,116.2,11,30,건조,맑음,468,2023
8800000,0.25,1,크레이지러브,0045350,이혁,080486,서울,정상,114004,서창식,070175,강환민,0,0,연령오픈,2,4,일반,20230423,0.25,3.25,3.75,4.25,1700,국산,일반,국산마,일반,7,일반,2,7.1,42178900,2.7,63737900,10.3,1299438700,20.3,392597300,12.4,164189100,91.8,1237618900,547.0,517978600,11,05,오픈,2,114.7,11,30,건조,맑음,454,2023
0,77.25,1,라온더찰리,0045708,함완식,080342,서울,정상,106025,손천수,070095,박종곤,0,0,연령오픈,2,5,일반,20230423,0.25,3.25,3.75,4.25,1700,국산,일반,국산마,일반,7,일반,11,7.1,42178900,2.7,63737900,10.3,1299438700,20.3,392597300,12.4,164189100,91.8,1237618900,547.0,517978600,11,05,오픈,2,128.2,11,30,건조,맑음,452,2023
0,7.0,1,티즈헌터,0044020,조인권,080438,서울,정상,121019,송암축산,070168,최용구,0,0,연령오픈,2,6,일반,20230423,0.25,3.25,3.75,4.25,1700,국산,일반,국산마,일반,7,일반,7,7.1,42178900,2.7,63737900,10.3,1299438700,20.3,392597300,12.4,164189100,91.8,1237618900,547.0,517978600,11,05,오픈,2,116.0,11,30,건조,맑음,418,2023
5600000,3.25,1,유레카,0044601,박을운,080339,서울,정상,110034,(주)나스카,070167,이신우,0,0,연령오픈,2,7,일반,20230423,0.25,3.25,3.75,4.25,1700,국산,일반,국산마,일반,7,일반,3,7.1,42178900,2.7,63737900,10.3,1299438700,20.3,392597300,12.4,164189100,91.8,1237618900,547.0,517978600,11,05,오픈,2,115.3,11,30,건조,맑음,501,2023
22000000,0.0,1,미스윈스타,0045894,김정준,080473,서울,정상,121057,송창오,070110,유재길,0,0,연령오픈,2,8,일반,20230423,0.25,3.25,3.75,4.25,1700,국산,일반,국산마,일반,7,일반,1,7.1,42178900,2.7,63737900,10.3,1299438700,20.3,392597300,12.4,164189100,91.8,1237618900,547.0,517978600,11,05,오픈,2,114.7,11,30,건조,맑음,534,2023
1600000,4.25,1,감곡선샤인,0044650,김태훈,080512,서울,정상,123006,최정임,070166,심승태,0,0,연령오픈,2,9,일반,20230423,0.25,3.25,3.75,4.25,1700,국산,일반,국산마,일반,7,일반,5,7.1,42178900,2.7,63737900,10.3,1299438700,20.3,392597300,12.4,164189100,91.8,1237618900,547.0,517978600,11,05,오픈,2,115.5,11,30,건조,맑음,491,2023
0,5.0,1,리얼팩,0041249,문정균,080337,서울,정상,121021,임한용,070163,박병일,0,0,연령오픈,2,10,일반,20230423,0.25,3.25,3.75,4.25,1700,국산,일반,국산마,일반,7,일반,6,7.1,42178900,2.7,63737900,10.3,1299438700,20.3,392597300,12.4,164189100,91.8,1237618900,547.0,517978600,11,05,오픈,2,115.6,11,30,건조,맑음,506,2023
0,8.0,1,천은총,0044392,박병윤,080435,서울,정상,109017,조금제,070144,배휴준,0,0,연령오픈,2,11,일반,20230423,0.25,3.25,3.75,4.25,1700,국산,일반,국산마,일반,7,일반,8,7.1,42178900,2.7,63737900,10.3,1299438700,20.3,392597300,12.4,164189100,91.8,1237618900,547.0,517978600,11,05,오픈,2,116.1,11,30,건조,맑음,478,2023
0,17.0,2,천송이,0044115,이상규,080609,서울,정상,109017,조금제,070152,최봉주,0,0,연령오픈,2,1,일반,20230423,0.25,8.25,9.5,10.0,1700,국산,일반,국산마,일반,8,일반,9,3.0,44074700,2.0,67957200,3.8,1366941300,5.5,399644600,4.4,177355300,12.3,1345528000,45.1,506790800,11,05,오픈,2,114.8,11,30,건조,맑음,445,2023
22000000,0.0,2,파이어파워,0045397,유승완,080417,서울,정상,105163,이관형,070182,전승규,0,0,연령오픈,2,2,일반,20230423,0.25,8.25,9.5,10.0,1700,국산,일반,국산마,일반,8,일반,1,3.0,44074700,2.0,67957200,3.8,1366941300,5.5,399644600,4.4,177355300,12.3,1345528000,45.1,506790800,11,05,오픈,2,111.7,11,30,건조,맑음,497,2023
0,31.75,2,슈발도리앙,0043974,조인권,080438,서울,정상,116058,말사모,070157,구자흥,0,0,연령오픈,2,3,일반,20230423,0.25,8.25,9.5,10.0,1700,국산,일반,국산마,일반,8,일반,11,3.0,44074700,2.0,67957200,3.8,1366941300,5.5,399644600,4.4,177355300,12.3,1345528000,45.1,506790800,11,05,오픈,2,117.4,11,30,건조,맑음,473,2023
8800000,0.25,2,메타블레이드,0045853,김용근,080405,서울,정상,111044,김병진,070175,강환민,0,0,연령오픈,2,4,일반,20230423,0.25,8.25,9.5,10.0,1700,국산,일반,국산마,일반,8,일반,2,3.0,44074700,2.0,67957200,3.8,1366941300,5.5,399644600,4.4,177355300,12.3,1345528000,45.1,506790800,11,05,오픈,2,111.8,11,30,건조,맑음,469,2023
0,14.0,2,금성세계,0042830,조한별,080515,서울,정상,065096,조창규,070164,박재우,0,0,연령오픈,2,5,일반,20230423,0.25,8.25,9.5,10.0,1700,국산,일반,국산마,일반,8,일반,8,3.0,44074700,2.0,67957200,3.8,1366941300,5.5,399644600,4.4,177355300,12.3,1345528000,45.1,506790800,11,05,오픈,2,114.2,11,30,건조,맑음,512,2023
2000000,9.5,2,빛나는질주,0042004,송재철,080513,서울,정상,030013,제주축산개발,070110,유재길,0,0,연령오픈,2,6,일반,20230423,0.25,8.25,9.5,10.0,1700,국산,일반,국산마,일반,8,일반,4,3.0,44074700,2.0,67957200,3.8,1366941300,5.5,399644600,4.4,177355300,12.3,1345528000,45.1,506790800,11,05,오픈,2,113.5,11,30,건조,맑음,531,2023
1600000,10.0,2,고스트참,0046616,김정준,080473,서울,정상,065160,김세민,070167,이신우,0,0,연령오픈,2,7,일반,20230423,0.25,8.25,9.5,10.0,1700,국산,일반,국산마,일반,8,일반,5,3.0,44074700,2.0,67957200,3.8,1366941300,5.5,399644600,4.4,177355300,12.3,1345528000,45.1,506790800,11,05,오픈,2,113.6,11,30,건조,맑음,538,2023
0,12.5,2,너를응원해,0043879,문정균,080337,서울,정상,119010,임동현,070197,이준철,0,0,연령오픈,2,8,일반,20230423,0.25,8.25,9.5,10.0,1700,국산,일반,국산마,일반,8,일반,6,3.0,44074700,2.0,67957200,3.8,1366941300,5.5,399644600,4.4,177355300,12.3,1345528000,45.1,506790800,11,05,오픈,2,114.0,11,30,건조,맑음,445,2023
0,17.75,2,원더풀우먼,0042134,이혁,080486,서울,정상,106017,김선식,070199,조현수,0,0,연령오픈,2,9,일반,20230423,0.25,8.25,9.5,10.0,1700,국산,일반,국산마,일반,8,일반,10,3.0,44074700,2.0,67957200,3.8,1366941300,5.5,399644600,4.4,177355300,12.3,1345528000,45.1,506790800,11,05,오픈,2,114.9,11,30,건조,맑음,499,2023
5600000,8.25,2,불화산,0042376,김아현,080598,서울,정상,111007,황은호,070181,이관호,0,0,연령오픈,2,10,일반,20230423,0.25,8.25,9.5,10.0,1700,국산,일반,국산마,일반,8,일반,3,3.0,44074700,2.0,67957200,3.8,1366941300,5.5,399644600,4.4,177355300,12.3,1345528000,45.1,506790800,11,05,오픈,2,113.3,11,30,건조,맑음,445,2023
0,13.0,2,금빛천하,0045371,장추열,080476,서울,정상,121053,퍼플라인,070161,신삼영,0,0,연령오픈,2,11,일반,20230423,0.25,8.25,9.5,10.0,1700,국산,일반,국산마,일반,8,일반,7,3.0,44074700,2.0,67957200,3.8,1366941300,5.5,399644600,4.4,177355300,12.3,1345528000,45.1,506790800,11,05,오픈,2,114.1,11,30,건조,맑음,471,2023
0,15.7916,0,스카이돌풍,0037858,이상규,080609,서울,정상,113008,김태성,070179,송문길,0,0,연령오픈,2,1,일반,20230423,6.0,8.0,8.0416,9.0416,1700,국산,일반,국산마,일반,9,일반,10,5.7,50086400,4.2,81140200,26.6,1630871900,43.2,407671900,27.3,185762400,378.7,1434831400,1677.7,498027900,11,03,오픈,2,114.6,11,30,건조,맑음,495,2023
0,12.0416,0,라피어반,0042159,박태종,080103,서울,정상,118002,임종근,070096,서범석,0,0,연령오픈,2,2,일반,20230423,6.0,8.0,8.0416,9.0416,1700,국산,일반,국산마,일반,9,일반,6,5.7,50086400,4.2,81140200,26.6,1630871900,43.2,407671900,27.3,185762400,378.7,1434831400,1677.7,498027900,11,03,오픈,2,114.0,11,30,건조,맑음,493,2023
41250000,0.0,0,럭키월드,0042593,함완식,080342,서울,정상,118020,윤대우,070170,김동균,0,0,연령오픈,2,3,일반,20230423,6.0,8.0,8.0416,9.0416,1700,국산,일반,국산마,일반,9,일반,1,5.7,50086400,4.2,81140200,26.6,1630871900,43.2,407671900,27.3,185762400,378.7,1434831400,1677.7,498027900,11,03,오픈,2,111.9,11,30,건조,맑음,478,2023
3750000,8.0416,0,원퍼트,0040551,안토니오,080576,서울,정상,010422,박시용,070160,서홍수,0,0,연령오픈,2,4,일반,20230423,6.0,8.0,8.0416,9.0416,1700,국산,일반,국산마,일반,9,일반,4,5.7,50086400,4.2,81140200,26.6,1630871900,43.2,407671900,27.3,185762400,378.7,1434831400,1677.7,498027900,11,03,오픈,2,113.3,11,30,건조,맑음,495,2023
0,12.5416,0,라온더펄,0044204,김태희,080603,서울,정상,121049,손광섭,070095,박종곤,0,0,연령오픈,2,5,일반,20230423,6.0,8.0,8.0416,9.0416,1700,국산,일반,국산마,일반,9,일반,7,5.7,50086400,4.2,81140200,26.6,1630871900,43.2,407671900,27.3,185762400,378.7,1434831400,1677.7,498027900,11,03,오픈,2,114.1,11,30,건조,맑음,461,2023
0,13.0416,0,최강파티,0038781,다비드,080584,서울,정상,121047,이강운,070244,리카디,0,0,연령오픈,2,6,일반,20230423,6.0,8.0,8.0416,9.0416,1700,국산,일반,국산마,일반,9,일반,8,5.7,50086400,4.2,81140200,26.6,1630871900,43.2,407671900,27.3,185762400,378.7,1434831400,1677.7,498027900,11,03,오픈,2,114.2,11,30,건조,맑음,499,2023
0,14.7916,0,드림패션,0041300,김정준,080473,서울,정상,112278,드림커뮤니티,070163,박병일,0,0,연령오픈,2,7,일반,20230423,6.0,8.0,8.0416,9.0416,1700,국산,일반,국산마,일반,9,일반,9,5.7,50086400,4.2,81140200,26.6,1630871900,43.2,407671900,27.3,185762400,378.7,1434831400,1677.7,498027900,11,03,오픈,2,114.5,11,30,건조,맑음,488,2023
10500000,8.0,0,이터널메모리,0041120,김아현,080598,서울,정상,105212,오종택,070164,박재우,0,0,연령오픈,2,8,일반,20230423,6.0,8.0,8.0416,9.0416,1700,국산,일반,국산마,일반,9,일반,3,5.7,50086400,4.2,81140200,26.6,1630871900,43.2,407671900,27.3,185762400,378.7,1434831400,1677.7,498027900,11,03,오픈,2,113.3,11,30,건조,맑음,480,2023
0,43.7916,0,드림맥스,0042063,김옥성,080100,서울,정상,111022,김호진,070199,조현수,0,0,연령오픈,2,9,일반,20230423,6.0,8.0,8.0416,9.0416,1700,국산,일반,국산마,일반,9,일반,11,5.7,50086400,4.2,81140200,26.6,1630871900,43.2,407671900,27.3,185762400,378.7,1434831400,1677.7,498027900,11,03,오픈,2,119.6,11,30,건조,맑음,533,2023
16500000,6.0,0,아침함성,0042638,조재로,080550,서울,정상,105161,이미경,070114,박희철,0,0,연령오픈,2,10,일반,20230423,6.0,8.0,8.0416,9.0416,1700,국산,일반,국산마,일반,9,일반,2,5.7,50086400,4.2,81140200,26.6,1630871900,43.2,407671900,27.3,185762400,378.7,1434831400,1677.7,498027900,11,03,오픈,2,112.9,11,30,건조,맑음,450,2023
3000000,9.0416,0,글로벌영웅,0043109,장추열,080476,서울,정상,010611,장재형,070085,최상식,0,0,연령오픈,2,11,일반,20230423,6.0,8.0,8.0416,9.0416,1700,국산,일반,국산마,일반,9,일반,5,5.7,50086400,4.2,81140200,26.6,1630871900,43.2,407671900,27.3,185762400,378.7,1434831400,1677.7,498027900,11,03,오픈,2,113.5,11,30,건조,맑음,470,2023
0,17.0,0,고져스서브,0044869,송재철,080513,서울,정상,106148,박준배,070170,김동균,0,0,연령오픈,3,1,일반,20230423,0.75,1.25,1.5,3.5,1400,혼합,일반,외산마,일반,10,일반,10,20.1,43998400,3.8,63471400,23.5,1426009600,53.0,363469700,25.7,167499400,157.1,1203168200,1140.7,460815900,11,04,오픈,0,91.6,11,30,건조,맑음,517,2023
0,10.0,0,킹칼레,0046511,김용근,080405,서울,정상,119030,박호균,070174,강성오,0,0,연령오픈,3,2,일반,20230423,0.75,1.25,1.5,3.5,1400,혼합,일반,외산마,일반,10,일반,8,20.1,43998400,3.8,63471400,23.5,1426009600,53.0,363469700,25.7,167499400,157.1,1203168200,1140.7,460815900,11,04,오픈,0,90.3,11,30,건조,맑음,469,2023
13200000,0.75,0,비트러너,0046156,김동수,080529,서울,정상,111007,황은호,070181,이관호,0,0,연령오픈,3,3,일반,20230423,0.75,1.25,1.5,3.5,1400,혼합,일반,외산마,일반,10,일반,2,20.1,43998400,3.8,63471400,23.5,1426009600,53.0,363469700,25.7,167499400,157.1,1203168200,1140.7,460815900,11,04,오픈,0,88.7,11,30,건조,맑음,444,2023
0,7.5,0,기쁨환호,0046474,문정균,080337,서울,정상,106016,김경남,070197,이준철,0,0,연령오픈,3,4,일반,20230423,0.75,1.25,1.5,3.5,1400,혼합,일반,외산마,일반,10,일반,7,20.1,43998400,3.8,63471400,23.5,1426009600,53.0,363469700,25.7,167499400,157.1,1203168200,1140.7,460815900,11,04,오픈,0,89.9,11,30,건조,맑음,450,2023
2400000,3.5,0,볼드어게인,0043031,김태희,080603,서울,정상,065147,신상섭,070182,전승규,0,0,연령오픈,3,5,일반,20230423,0.75,1.25,1.5,3.5,1400,혼합,일반,외산마,일반,10,일반,5,20.1,43998400,3.8,63471400,23.5,1426009600,53.0,363469700,25.7,167499400,157.1,1203168200,1140.7,460815900,11,04,오픈,0,89.1,11,30,건조,맑음,436,2023
0,4.5,0,유정챔프,0043244,이동진,080579,서울,정상,104121,이성님,070165,서인석,0,0,연령오픈,3,6,일반,20230423,0.75,1.25,1.5,3.5,1400,혼합,일반,외산마,일반,10,일반,6,20.1,43998400,3.8,63471400,23.5,1426009600,53.0,363469700,25.7,167499400,157.1,1203168200,1140.7,460815900,11,04,오픈,0,89.3,11,30,건조,맑음,503,2023
0,32.0,0,엠제이포인트,0045458,다비드,080584,서울,정상,121005,박민지,070225,문병기,0,0,연령오픈,3,7,일반,20230423,0.75,1.25,1.5,3.5,1400,혼합,일반,외산마,일반,10,일반,11,20.1,43998400,3.8,63471400,23.5,1426009600,53.0,363469700,25.7,167499400,157.1,1203168200,1140.7,460815900,11,04,오픈,0,94.1,11,30,건조,맑음,469,2023
3000000,1.5,0,황금해,0040482,안토니오,080576,서울,정상,010418,진교원,070146,안병기,0,0,연령오픈,3,8,일반,20230423,0.75,1.25,1.5,3.5,1400,혼합,일반,외산마,일반,10,일반,4,20.1,43998400,3.8,63471400,23.5,1426009600,53.0,363469700,25.7,167499400,157.1,1203168200,1140.7,460815900,11,04,오픈,0,88.8,11,30,건조,맑음,477,2023
33000000,0.0,0,아델머스탱,0043408,유승완,080417,서울,정상,105127,이종훈,070179,송문길,0,0,연령오픈,3,9,일반,20230423,0.75,1.25,1.5,3.5,1400,혼합,일반,외산마,일반,10,일반,1,20.1,43998400,3.8,63471400,23.5,1426009600,53.0,363469700,25.7,167499400,157.1,1203168200,1140.7,460815900,11,04,오픈,0,88.5,11,30,건조,맑음,471,2023
0,13.0,0,봄날의기억,0040621,박태종,080103,서울,정상,111006,우태율,070161,신삼영,0,0,연령오픈,3,10,일반,20230423,0.75,1.25,1.5,3.5,1400,혼합,일반,외산마,일반,10,일반,9,20.1,43998400,3.8,63471400,23.5,1426009600,53.0,363469700,25.7,167499400,157.1,1203168200,1140.7,460815900,11,04,오픈,0,90.8,11,30,건조,맑음,510,2023
8400000,1.25,0,별빛보석,0043417,장추열,080476,서울,정상,111426,이장운,070110,유재길,0,0,연령오픈,3,11,일반,20230423,0.75,1.25,1.5,3.5,1400,혼합,일반,외산마,일반,10,일반,3,20.1,43998400,3.8,63471400,23.5,1426009600,53.0,363469700,25.7,167499400,157.1,1203168200,1140.7,460815900,11,04,오픈,0,88.7,11,30,건조,맑음,469,2023
0,8.5,0,히든삭스,0043514,김용근,080405,서울,정상,010352,김창식,070174,강성오,0,0,연령오픈,3,1,일반,20230423,2.5,3.75,4.5,5.0,1400,혼합,일반,외산마,일반,11,일반,9,2.6,46224500,1.9,61207900,2.9,1635118500,5.8,516770100,4.3,196824000,9.8,1620885700,31.4,577823200,11,01,오픈,0,87.8,11,30,건조,맑음,499,2023
24200000,2.5,0,코브라볼,0043315,이혁,080486,서울,정상,111053,한명로,070149,우창구,0,0,연령오픈,3,2,일반,20230423,2.5,3.75,4.5,5.0,1400,혼합,일반,외산마,일반,11,일반,2,2.6,46224500,1.9,61207900,2.9,1635118500,5.8,516770100,4.3,196824000,9.8,1620885700,31.4,577823200,11,01,오픈,0,86.7,11,30,건조,맑음,453,2023
0,5.5,0,슈퍼삭스,0039982,정정희,080530,서울,정상,010352,김창식,070244,리카디,0,0,연령오픈,3,3,일반,20230423,2.5,3.75,4.5,5.0,1400,혼합,일반,외산마,일반,11,일반,6,2.6,46224500,1.9,61207900,2.9,1635118500,5.8,516770100,4.3,196824000,9.8,1620885700,31.4,577823200,11,01,오픈,0,87.3,11,30,건조,맑음,503,2023
5500000,4.5,0,백색광채,0039422,조한별,080515,서울,정상,116057,미리내,070091,배대선,0,0,연령오픈,3,4,일반,20230423,2.5,3.75,4.5,5.0,1400,혼합,일반,외산마,일반,11,일반,4,2.6,46224500,1.9,61207900,2.9,1635118500,5.8,516770100,4.3,196824000,9.8,1620885700,31.4,577823200,11,01,오픈,0,87.1,11,30,건조,맑음,502,2023
0,13.5,0,최고레이스,0045655,다비드,080584,서울,정상,121047,이강운,070174,강성오,0,0,연령오픈,3,5,일반,20230423,2.5,3.75,4.5,5.0,1400,혼합,일반,외산마,일반,11,일반,10,2.6,46224500,1.9,61207900,2.9,1635118500,5.8,516770100,4.3,196824000,9.8,1620885700,31.4,577823200,11,01,오픈,0,88.7,11,30,건조,맑음,475,2023
4400000,5.0,0,마이티뉴,0044938,조인권,080438,서울,정상,113005,조병태,070160,서홍수,0,0,연령오픈,3,6,일반,20230423,2.5,3.75,4.5,5.0,1400,혼합,일반,외산마,일반,11,일반,5,2.6,46224500,1.9,61207900,2.9,1635118500,5.8,516770100,4.3,196824000,9.8,1620885700,31.4,577823200,11,01,오픈,0,87.2,11,30,건조,맑음,496,2023
15400000,3.75,0,왕벚꽃,0041598,박태종,080103,서울,정상,111008,김원숙,070152,최봉주,0,0,연령오픈,3,7,일반,20230423,2.5,3.75,4.5,5.0,1400,혼합,일반,외산마,일반,11,일반,3,2.6,46224500,1.9,61207900,2.9,1635118500,5.8,516770100,4.3,196824000,9.8,1620885700,31.4,577823200,11,01,오픈,0,86.9,11,30,건조,맑음,529,2023
0,28.5,0,에코빌,0041889,빅투아르,080582,서울,정상,216420,이일형,070244,리카디,0,0,연령오픈,3,8,일반,20230423,2.5,3.75,4.5,5.0,1400,혼합,일반,외산마,일반,11,일반,11,2.6,46224500,1.9,61207900,2.9,1635118500,5.8,516770100,4.3,196824000,9.8,1620885700,31.4,577823200,11,01,오픈,0,91.3,11,30,건조,맑음,471,2023
0,6.0,0,흥행질주,0040633,김아현,080598,서울,정상,121021,임한용,070197,이준철,0,0,연령오픈,3,9,일반,20230423,2.5,3.75,4.5,5.0,1400,혼합,일반,외산마,일반,11,일반,7,2.6,46224500,1.9,61207900,2.9,1635118500,5.8,516770100,4.3,196824000,9.8,1620885700,31.4,577823200,11,01,오픈,0,87.4,11,30,건조,맑음,458,2023
60500000,0.0,0,레전드데이,0044969,유승완,080417,서울,정상,118017,양순희,070170,김동균,0,0,연령오픈,3,10,일반,20230423,2.5,3.75,4.5,5.0,1400,혼합,일반,외산마,일반,11,일반,1,2.6,46224500,1.9,61207900,2.9,1635118500,5.8,516770100,4.3,196824000,9.8,1620885700,31.4,577823200,11,01,오픈,0,86.3,11,30,건조,맑음,496,2023
0,6.75,0,포에버드림,0044527,조재로,080550,서울,정상,111067,베스트샤인조합,070181,이관호,0,0,연령오픈,3,11,일반,20230423,2.5,3.75,4.5,5.0,1400,혼합,일반,외산마,일반,11,일반,8,2.6,46224500,1.9,61207900,2.9,1635118500,5.8,516770100,4.3,196824000,9.8,1620885700,31.4,577823200,11,01,오픈,0,87.5,11,30,건조,맑음,472,2023
5500000,0.25,1,실버퍼지,0045298,송재철,080513,서울,정상,065159,오상철,070170,김동균,0,0,연령오픈,2,1,일반,20230429,0.25,2.75,3.25,6.25,1200,국산,일반,국산마,일반,1,일반,2,2.7,17692400,2.2,32560100,4.7,448969500,8.2,170717600,7.2,66071900,27.9,509299300,74.0,263710800,9,06,오픈,1,75.4,9,31,포화,비,492,2023
0,16.25,1,야무진새강자,0044428,다비드,080584,서울,정상,111006,우태율,070200,최용건,0,0,연령오픈,2,2,일반,20230429,0.25,2.75,3.25,6.25,1200,국산,일반,국산마,일반,1,일반,7,2.7,17692400,2.2,32560100,4.7,448969500,8.2,170717600,7.2,66071900,27.9,509299300,74.0,263710800,9,06,오픈,1,78.2,9,31,포화,비,496,2023
3500000,2.75,1,스피어골드,0044623,문정균,080337,서울,정상,116047,김영완,070110,유재길,0,0,연령오픈,2,3,일반,20230429,0.25,2.75,3.25,6.25,1200,국산,일반,국산마,일반,1,일반,3,2.7,17692400,2.2,32560100,4.7,448969500,8.2,170717600,7.2,66071900,27.9,509299300,74.0,263710800,9,06,오픈,1,75.8,9,31,포화,비,461,2023
