chaksun,diffTot,divide,hrName,hrno,jkName,jkNo,meet,noracefl,prow,prowName,prtr,prtrName,rankKind,rc10dusu,rcAge,rcBudam,rcChul,rcCode,rcDate,rcDiff2,rcDiff3,rcDiff4,rcDiff5,rcDist,rcFrflag,rcGrade,rcHrfor,rcHrnew,rcNo,rcNrace,rcOrd,rcP1Odd,rcP1Sale,rcP2Odd,rcP2Sale,rcP3Odd,rcP3Sale,rcP4Odd,rcP4Sale,rcP5Odd,rcP5Sale,rcP6Odd,rcP6Sale,rcP8Odd,rcP8Sale,rcPlansu,rcRank,rcSex,rcSpcbu,rcTime,rcVtdusu,rundayth,track,weath,wgHr
0,14.0,0,오라칸,0054010,이동하,080562,서울,정상,010517,유정희,070160,서홍수,0,0,연령오픈,3,8,일반,20250105,3.0,3.25,10.25,10.75,1600,혼합,일반,외산마,일반,11,일반,7,2.0,37487700,4.7,48764300,74.1,1442213100,97.4,438286200,16.8,151782800,60.0,1495018600,379.2,672062400,10,02,오픈,0,101.7,10,2,양호,맑음,468
3600000,10.75,0,만대로,1412322,해리카심,080614,서울,정상,105180,최성룡,070096,서범석,0,0,연령오픈,3,9,일반,20250105,3.0,3.25,10.25,10.75,1600,혼합,일반,외산마,일반,11,일반,5,2.0,37487700,4.7,48764300,74.1,1442213100,97.4,438286200,16.8,151782800,60.0,1495018600,379.2,672062400,10,02,오픈,0,101.1,10,2,양호,맑음,478
0,23.0416,0,나이스태양,0047136,문세영,080366,서울,정상,010496,박남성,070225,문병기,0,0,연령오픈,3,10,일반,20250105,3.0,3.25,10.25,10.75,1600,혼합,일반,외산마,일반,11,일반,9,2.0,37487700,4.7,48764300,74.1,1442213100,97.4,438286200,16.8,151782800,60.0,1495018600,379.2,672062400,10,02,오픈,0,103.3,10,2,양호,맑음,486
24750000,0.0,0,백두일성,0051760,조재로,080550,서울,정상,116049,김광명,070177,김동철,0,0,3세,2,1,일반,20250111,5.0,5.5,7.0,7.75,1200,국산,일반,국산마,루키,1,일반,1,8.8,18757200,1.8,31135300,9.9,466815400,23.2,137933700,4.8,73785500,22.9,547974300,139.8,312771100,12,06,오픈,1,75.5,12,3,건조,맑음,490
1800000,7.75,0,선더마블,0051384,김효정,080578,서울,정상,109014,변갑한,070149,우창구,0,0,3세,2,2,일반,20250111,5.0,5.5,7.0,7.75,1200,국산,일반,국산마,루키,1,일반,5,8.8,18757200,1.8,31135300,9.9,466815400,23.2,137933700,4.8,73785500,22.9,547974300,139.8,312771100,12,06,오픈,1,76.9,12,3,건조,맑음,475
2250000,7.0,0,모닝원더,0051574,이혁,080486,서울,정상,105057,김중길,070174,강성오,0,0,3세,2,3,일반,20250111,5.0,5.5,7.0,7.75,1200,국산,일반,국산마,루키,1,일반,4,8.8,18757200,1.8,31135300,9.9,466815400,23.2,137933700,4.8,73785500,22.9,547974300,139.8,312771100,12,06,오픈,1,76.7,12,3,건조,맑음,500
0,7.7916,0,나올헌터,0051430,김정준,080473,서울,정상,121010,이경호a,070166,심승태,0,0,3세,2,4,일반,20250111,5.0,5.5,7.0,7.75,1200,국산,일반,국산마,루키,1,일반,6,8.8,18757200,1.8,31135300,9.9,466815400,23.2,137933700,4.8,73785500,22.9,547974300,139.8,312771100,12,06,오픈,1,76.9,12,3,건조,맑음,497
0,27.0416,0,주화,0051139,유승완,080417,서울,정상,105204,김철,070200,최용건,0,0,3세,2,5,일반,20250111,5.0,5.5,7.0,7.75,1200,국산,일반,국산마,루키,1,일반,11,8.8,18757200,1.8,31135300,9.9,466815400,23.2,137933700,4.8,73785500,22.9,547974300,139.8,312771100,12,06,오픈,1,80.3,12,3,건조,맑음,455
0,35.0416,0,크리솔피스,0051337,코지,080617,서울,정상,214126,요시다가츠미,070146,안병기,0,0,3세,2,6,일반,20250111,5.0,5.5,7.0,7.75,1200,국산,일반,국산마,루키,1,일반,12,8.8,18757200,1.8,31135300,9.9,466815400,23.2,137933700,4.8,73785500,22.9,547974300,139.8,312771100,12,06,오픈,1,81.7,12,3,건조,맑음,447
0,17.0416,0,미스스톰,0051080,오수철,080608,서울,정상,065133,이종욱,070197,이준철,0,0,3세,2,7,일반,20250111,5.0,5.5,7.0,7.75,1200,국산,일반,국산마,루키,1,일반,10,8.8,18757200,1.8,31135300,9.9,466815400,23.2,137933700,4.8,73785500,22.9,547974300,139.8,312771100,12,06,오픈,1,78.6,12,3,건조,맑음,467
0,13.0416,0,어플리트런,0050785,정정희,080530,서울,정상,105263,최상기,070244,리카디,0,0,3세,2,8,일반,20250111,5.0,5.5,7.0,7.75,1200,국산,일반,국산마,루키,1,일반,8,8.8,18757200,1.8,31135300,9.9,466815400,23.2,137933700,4.8,73785500,22.9,547974300,139.8,312771100,12,06,오픈,1,77.8,12,3,건조,맑음,446
9900000,5.0,0,제축로그인,0052070,장추열,080476,서울,정상,030011,제주축산업협동조합,070167,이신우,0,0,3세,2,9,일반,20250111,5.0,5.5,7.0,7.75,1200,국산,일반,국산마,루키,1,일반,2,8.8,18757200,1.8,31135300,9.9,466815400,23.2,137933700,4.8,73785500,22.9,547974300,139.8,312771100,12,06,오픈,1,76.4,12,3,건조,맑음,463
0,9.0416,0,벌교라바,0051319,빅투아르,080582,서울,정상,123007,유성훈,070160,서홍수,0,0,3세,2,10,일반,20250111,5.0,5.5,7.0,7.75,1200,국산,일반,국산마,루키,1,일반,7,8.8,18757200,1.8,31135300,9.9,466815400,23.2,137933700,4.8,73785500,22.9,547974300,139.8,312771100,12,06,오픈,1,77.1,12,3,건조,맑음,430
0,15.0416,0,크레이지애플,0051291,이철경,080563,서울,정상,114004,서창식,070161,신삼영,0,0,3세,2,11,일반,20250111,5.0,5.5,7.0,7.75,1200,국산,일반,국산마,루키,1,일반,9,8.8,18757200,1.8,31135300,9.9,466815400,23.2,137933700,4.8,73785500,22.9,547974300,139.8,312771100,12,06,오픈,1,78.2,12,3,건조,맑음,438
6300000,5.5,0,탭딘,0051653,마이아,080616,서울,정상,105113,최상일,070225,문병기,0,0,3세,2,12,일반,20250111,5.0,5.5,7.0,7.75,1200,국산,일반,국산마,루키,1,일반,3,8.8,18757200,1.8,31135300,9.9,466815400,23.2,137933700,4.8,73785500,22.9,547974300,139.8,312771100,12,06,오픈,1,76.5,12,3,건조,맑음,481
16500000,1.25,0,박차라,0056587,마이아,080616,서울,정상,111006,우태율,070200,최용건,0,0,,2,1,일반,20250111,1.25,7.25,11.25,11.75,1200,외산,일반,외산마,루키,2,일반,2,1.3,18926300,1.4,26005100,3.5,423734800,4.5,195318300,2.7,76774200,4.9,578758400,14.6,445738800,9,04,오픈,1,75.0,9,3,건조,맑음,511
41250000,0.0,0,팔라티노,0056411,문세영,080366,서울,정상,010422,박시용,070160,서홍수,0,0,,2,2,일반,20250111,1.25,7.25,11.25,11.75,1200,외산,일반,외산마,루키,2,일반,1,1.3,18926300,1.4,26005100,3.5,423734800,4.5,195318300,2.7,76774200,4.9,578758400,14.6,445738800,9,04,오픈,1,74.8,9,3,건조,맑음,448
3750000,11.25,0,노블마이디어,0055109,푸르칸,080611,서울,정상,119036,황봉기,070146,안병기,0,0,,2,3,일반,20250111,1.25,7.25,11.25,11.75,1200,외산,일반,외산마,루키,2,일반,4,1.3,18926300,1.4,26005100,3.5,423734800,4.5,195318300,2.7,76774200,4.9,578758400,14.6,445738800,9,04,오픈,1,76.8,9,3,건조,맑음,431
3000000,11.75,0,플라잉월드,0054791,조재로,080550,서울,정상,110028,김형순,070170,김동균,0,0,,2,4,일반,20250111,1.25,7.25,11.25,11.75,1200,외산,일반,외산마,루키,2,일반,5,1.3,18926300,1.4,26005100,3.5,423734800,4.5,195318300,2.7,76774200,4.9,578758400,14.6,445738800,9,04,오픈,1,76.9,9,3,건조,맑음,472
10500000,7.25,0,위닝챔피언,0055104,코지,080617,서울,정상,121013,에스지이건설,070145,홍대유,0,0,,2,5,일반,20250111,1.25,7.25,11.25,11.75,1200,외산,일반,외산마,루키,2,일반,3,1.3,18926300,1.4,26005100,3.5,423734800,4.5,195318300,2.7,76774200,4.9,578758400,14.6,445738800,9,04,오픈,1,76.1,9,3,건조,맑음,546
0,14.25,0,세인트러너,0055907,김태희,080603,서울,정상,121023,허윤범,070160,서홍수,0,0,,2,6,일반,20250111,1.25,7.25,11.25,11.75,1200,외산,일반,외산마,루키,2,일반,7,1.3,18926300,1.4,26005100,3.5,423734800,4.5,195318300,2.7,76774200,4.9,578758400,14.6,445738800,9,04,오픈,1,77.3,9,3,건조,맑음,475
0,14.75,0,거센빅맨,0054782,이철경,080563,서울,정상,105211,강석대,070181,이관호,0,0,,2,7,일반,20250111,1.25,7.25,11.25,11.75,1200,외산,일반,외산마,루키,2,일반,8,1.3,18926300,1.4,26005100,3.5,423734800,4.5,195318300,2.7,76774200,4.9,578758400,14.6,445738800,9,04,오픈,1,77.4,9,3,건조,맑음,450
0,13.25,0,에이스케이,0054729,장추열,080476,서울,정상,117025,강경운,070149,우창구,0,0,,2,8,일반,20250111,1.25,7.25,11.25,11.75,1200,외산,일반,외산마,루키,2,일반,6,1.3,18926300,1.4,26005100,3.5,423734800,4.5,195318300,2.7,76774200,4.9,578758400,14.6,445738800,9,04,오픈,1,77.1,9,3,건조,맑음,478
0,15.25,0,캄인스톰,0054784,오수철,080608,서울,정상,104102,이혜란,070199,조현수,0,0,,2,9,일반,20250111,1.25,7.25,11.25,11.75,1200,외산,일반,외산마,루키,2,일반,9,1.3,18926300,1.4,26005100,3.5,423734800,4.5,195318300,2.7,76774200,4.9,578758400,14.6,445738800,9,04,오픈,1,77.4,9,3,건조,맑음,477
1200000,2.5416,0,그랜드플라잉,0047138,문정균,080337,서울,정상,104060,최장석,070110,유재길,0,0,연령오픈,2,1,일반,20250111,1.75,2.0,2.5,2.5416,1300,국산,일반,국산마,일반,3,일반,5,25.3,20067600,2.2,36263600,14.4,586699400,64.8,194183300,10.2,97898000,32.3,705930000,459.1,391244000,11,06,오픈,1,83.2,11,3,건조,맑음,533
0,26.3332,0,마니노다지,0051871,이철경,080563,서울,정상,105234,한영석,070152,최봉주,0,0,연령오픈,2,2,일반,20250111,1.75,2.0,2.5,2.5416,1300,국산,일반,국산마,일반,3,일반,11,25.3,20067600,2.2,36263600,14.4,586699400,64.8,194183300,10.2,97898000,32.3,705930000,459.1,391244000,11,06,오픈,1,87.3,11,3,건조,맑음,498
1500000,2.5,0,월드조이,0051483,임다빈,080602,서울,정상,122026,송태형,070145,홍대유,0,0,연령오픈,2,3,일반,20250111,1.75,2.0,2.5,2.5416,1300,국산,일반,국산마,일반,3,일반,4,25.3,20067600,2.2,36263600,14.4,586699400,64.8,194183300,10.2,97898000,32.3,705930000,459.1,391244000,11,06,오픈,1,83.2,11,3,건조,맑음,508
0,5.5416,0,명파워,0051281,빅투아르,080582,서울,정상,106168,(주)자성실업,070225,문병기,0,0,연령오픈,2,4,일반,20250111,1.75,2.0,2.5,2.5416,1300,국산,일반,국산마,일반,3,일반,7,25.3,20067600,2.2,36263600,14.4,586699400,64.8,194183300,10.2,97898000,32.3,705930000,459.1,391244000,11,06,오픈,1,83.7,11,3,건조,맑음,499
0,4.5416,0,원더풀어롱,0051529,박태종,080103,서울,정상,106204,(주)녹원목장,070096,서범석,0,0,연령오픈,2,5,일반,20250111,1.75,2.0,2.5,2.5416,1300,국산,일반,국산마,일반,3,일반,6,25.3,20067600,2.2,36263600,14.4,586699400,64.8,194183300,10.2,97898000,32.3,705930000,459.1,391244000,11,06,오픈,1,83.5,11,3,건조,맑음,411
6600000,1.75,0,광교의기상,0051974,조재로,080550,서울,정상,123031,간용기,070094,곽영효,0,0,연령오픈,2,6,일반,20250111,1.75,2.0,2.5,2.5416,1300,국산,일반,국산마,일반,3,일반,2,25.3,20067600,2.2,36263600,14.4,586699400,64.8,194183300,10.2,97898000,32.3,705930000,459.1,391244000,11,06,오픈,1,83.1,11,3,건조,맑음,496
0,9.2916,0,베스트라지,0051540,이용호,080547,서울,정상,010801,박정재,070179,송문길,0,0,연령오픈,2,7,일반,20250111,1.75,2.0,2.5,2.5416,1300,국산,일반,국산마,일반,3,일반,9,25.3,20067600,2.2,36263600,14.4,586699400,64.8,194183300,10.2,97898000,32.3,705930000,459.1,391244000,11,06,오픈,1,84.3,11,3,건조,맑음,436
16500000,0.0,0,럭키서니,0052143,조한별,080515,서울,정상,121014,럭키팜,070164,박재우,0,0,연령오픈,2,8,일반,20250111,1.75,2.0,2.5,2.5416,1300,국산,일반,국산마,일반,3,일반,1,25.3,20067600,2.2,36263600,14.4,586699400,64.8,194183300,10.2,97898000,32.3,705930000,459.1,391244000,11,06,오픈,1,82.8,11,3,건조,맑음,548
0,6.7916,0,하이크라운,0051972,장추열,080476,서울,정상,020020,장석린,070149,우창구,0,0,연령오픈,2,9,일반,20250111,1.75,2.0,2.5,2.5416,1300,국산,일반,국산마,일반,3,일반,8,25.3,20067600,2.2,36263600,14.4,586699400,64.8,194183300,10.2,97898000,32.3,705930000,459.1,391244000,11,06,오픈,1,83.9,11,3,건조,맑음,509
0,9.3332,0,포에틱누비,0047175,정정희,080530,서울,정상,010190,천병득,070165,서인석,0,0,연령오픈,2,10,일반,20250111,1.75,2.0,2.5,2.5416,1300,국산,일반,국산마,일반,3,일반,10,25.3,20067600,2.2,36263600,14.4,586699400,64.8,194183300,10.2,97898000,32.3,705930000,459.1,391244000,11,06,오픈,1,84.3,11,3,건조,맑음,490
4200000,2.0,0,딕시맨,0051135,문세영,080366,서울,정상,104154,정영식,070167,이신우,0,0,연령오픈,2,11,일반,20250111,1.75,2.0,2.5,2.5416,1300,국산,일반,국산마,일반,3,일반,3,25.3,20067600,2.2,36263600,14.4,586699400,64.8,194183300,10.2,97898000,32.3,705930000,459.1,391244000,11,06,오픈,1,83.1,11,3,건조,맑음,513
0,12.2916,0,제이원파워,0050876,김정준,080473,서울,정상,010801,박정재,070179,송문길,0,0,연령오픈,2,1,일반,20250111,2.0,7.0,7.0416,8.2916,1200,국산,일반,국산마,일반,4,일반,6,4.5,28174500,3.0,41840700,31.4,854492600,43.6,231615900,7.1,108603400,27.5,941508100,185.3,434876500,11,06,오픈,1,77.3,11,3,건조,맑음,441
6600000,2.0,0,조이라이트,0050737,김효정,080578,서울,정상,117025,강경운,070094,곽영효,0,0,연령오픈,2,2,일반,20250111,2.0,7.0,7.0416,8.2916,1200,국산,일반,국산마,일반,4,일반,2,4.5,28174500,3.0,41840700,31.4,854492600,43.6,231615900,7.1,108603400,27.5,941508100,185.3,434876500,11,06,오픈,1,75.5,11,3,건조,맑음,403
16500000,0.0,0,추풍령,0051530,이혁,080486,서울,정상,065067,김종식,070145,홍대유,0,0,연령오픈,2,3,일반,20250111,2.0,7.0,7.0416,8.2916,1200,국산,일반,국산마,일반,4,일반,1,4.5,28174500,3.0,41840700,31.4,854492600,43.6,231615900,7.1,108603400,27.5,941508100,185.3,434876500,11,06,오픈,1,75.2,11,3,건조,맑음,478
4200000,7.0,0,아이엠고,0051120,문세영,080366,서울,정상,105163,이관형,070248,함완식,0,0,연령오픈,2,4,일반,20250111,2.0,7.0,7.0416,8.2916,1200,국산,일반,국산마,일반,4,일반,3,4.5,28174500,3.0,41840700,31.4,854492600,43.6,231615900,7.1,108603400,27.5,941508100,185.3,434876500,11,06,오픈,1,76.3,11,3,건조,맑음,436
0,13.7916,0,대원용마,1412289,조재로,080550,서울,정상,121004,유수현,070165,서인석,0,0,연령오픈,2,5,일반,20250111,2.0,7.0,7.0416,8.2916,1200,국산,일반,국산마,일반,4,일반,7,4.5,28174500,3.0,41840700,31.4,854492600,43.6,231615900,7.1,108603400,27.5,941508100,185.3,434876500,11,06,오픈,1,77.5,11,3,건조,맑음,450
0,15.0416,0,더블블레이드,0050955,김성현,080612,서울,정상,122001,조현영,070103,김윤섭,0,0,연령오픈,2,6,일반,20250111,2.0,7.0,7.0416,8.2916,1200,국산,일반,국산마,일반,4,일반,8,4.5,28174500,3.0,41840700,31.4,854492600,43.6,231615900,7.1,108603400,27.5,941508100,185.3,434876500,11,06,오픈,1,77.8,11,3,건조,맑음,436
1200000,8.2916,0,스파르탄,0051140,코지,080617,서울,정상,116058,말사모,070146,안병기,0,0,연령오픈,2,7,일반,20250111,2.0,7.0,7.0416,8.2916,1200,국산,일반,국산마,일반,4,일반,5,4.5,28174500,3.0,41840700,31.4,854492600,43.6,231615900,7.1,108603400,27.5,941508100,185.3,434876500,11,06,오픈,1,76.6,11,3,건조,맑음,452
1500000,7.0416,0,드래곤케이,0050969,유승완,080417,서울,정상,117025,강경운,070175,강환민,0,0,연령오픈,2,8,일반,20250111,2.0,7.0,7.0416,8.2916,1200,국산,일반,국산마,일반,4,일반,4,4.5,28174500,3.0,41840700,31.4,854492600,43.6,231615900,7.1,108603400,27.5,941508100,185.3,434876500,11,06,오픈,1,76.4,11,3,건조,맑음,459
0,21.0416,0,원더풀치프,0051308,김태희,080603,서울,정상,106204,(주)녹원목장,070165,서인석,0,0,연령오픈,2,9,일반,20250111,2.0,7.0,7.0416,8.2916,1200,국산,일반,국산마,일반,4,일반,9,4.5,28174500,3.0,41840700,31.4,854492600,43.6,231615900,7.1,108603400,27.5,941508100,185.3,434876500,11,06,오픈,1,78.9,11,3,건조,맑음,453
0,23.5416,0,아이리시맨,0046890,정우주,080588,서울,정상,010424,강홍수,070168,최용구,0,0,연령오픈,2,10,일반,20250111,2.0,7.0,7.0416,8.2916,1200,국산,일반,국산마,일반,4,일반,10,4.5,28174500,3.0,41840700,31.4,854492600,43.6,231615900,7.1,108603400,27.5,941508100,185.3,434876500,11,06,오픈,1,79.3,11,3,건조,맑음,484
0,29.5416,0,엠지퍼스트,0051791,이용호,080547,서울,정상,122025,강만구,070164,박재우,0,0,연령오픈,2,11,일반,20250111,2.0,7.0,7.0416,8.2916,1200,국산,일반,국산마,일반,4,일반,11,4.5,28174500,3.0,41840700,31.4,854492600,43.6,231615900,7.1,108603400,27.5,941508100,185.3,434876500,11,06,오픈,1,80.4,11,3,건조,맑음,515
2250000,6.5,0,골드퀸즈,0051322,문세영,080366,서울,정상,124013,명마조합,070181,이관호,0,0,연령오픈,3,1,일반,20250111,4.0,4.75,6.5,11.5,1200,국산,일반,국산마,일반,5,일반,4,3.1,29086400,3.3,53037600,28.7,905403000,41.4,242587400,14.0,114933900,81.4,941495700,511.7,428672100,11,05,암,0,75.2,11,3,건조,맑음,479
9900000,4.0,0,원더풀패스,0046710,송재철,080513,서울,정상,010498,지대섭,070248,함완식,0,0,연령오픈,3,2,일반,20250111,4.0,4.75,6.5,11.5,1200,국산,일반,국산마,일반,5,일반,2,3.1,29086400,3.3,53037600,28.7,905403000,41.4,242587400,14.0,114933900,81.4,941495700,511.7,428672100,11,05,암,0,74.7,11,3,건조,맑음,445
24750000,0.0,0,오늘도스마일,0051207,이용호,080547,서울,정상,121055,선형조,070225,문병기,0,0,연령오픈,3,3,일반,20250111,4.0,4.75,6.5,11.5,1200,국산,일반,국산마,일반,5,일반,1,3.1,29086400,3.3,53037600,28.7,905403000,41.4,242587400,14.0,114933900,81.4,941495700,511.7,428672100,11,05,암,0,74.0,11,3,건조,맑음,479
0,15.0,0,로열플러스,0047424,김아현,080598,서울,정상,113007,이장호,070168,최용구,0,0,연령오픈,3,4,일반,20250111,4.0,4.75,6.5,11.5,1200,국산,일반,국산마,일반,5,일반,7,3.1,29086400,3.3,53037600,28.7,905403000,41.4,242587400,14.0,114933900,81.4,941495700,511.7,428672100,11,05,암,0,76.8,11,3,건조,맑음,458
0,19.0,0,그냥가라,0051692,김태훈,080512,서울,정상,065127,페가수스,070265,토니,0,0,연령오픈,3,5,일반,20250111,4.0,4.75,6.5,11.5,1200,국산,일반,국산마,일반,5,일반,8,3.1,29086400,3.3,53037600,28.7,905403000,41.4,242587400,14.0,114933900,81.4,941495700,511.7,428672100,11,05,암,0,77.4,11,3,건조,맑음,441
0,23.0,0,걸작선,0045512,김성현,080612,서울,정상,105249,박덕희,070117,박윤규,0,0,연령오픈,3,6,일반,20250111,4.0,4.75,6.5,11.5,1200,국산,일반,국산마,일반,5,일반,10,3.1,29086400,3.3,53037600,28.7,905403000,41.4,242587400,14.0,114933900,81.4,941495700,511.7,428672100,11,05,암,0,78.2,11,3,건조,맑음,522
0,14.5,0,행복여전사,0050296,유승완,080417,서울,정상,104127,허도행,070145,홍대유,0,0,연령오픈,3,7,일반,20250111,4.0,4.75,6.5,11.5,1200,국산,일반,국산마,일반,5,일반,6,3.1,29086400,3.3,53037600,28.7,905403000,41.4,242587400,14.0,114933900,81.4,941495700,511.7,428672100,11,05,암,0,76.7,11,3,건조,맑음,425
6300000,4.75,0,안다미로,0051799,임다빈,080602,서울,정상,106289,김준현,070094,곽영효,0,0,연령오픈,3,8,일반,20250111,4.0,4.75,6.5,11.5,1200,국산,일반,국산마,일반,5,일반,3,3.1,29086400,3.3,53037600,28.7,905403000,41.4,242587400,14.0,114933900,81.4,941495700,511.7,428672100,11,05,암,0,74.9,11,3,건조,맑음,469
1800000,11.5,0,큐피드시크,0045410,조한별,080515,서울,정상,104038,서순배,070110,유재길,0,0,연령오픈,3,9,일반,20250111,4.0,4.75,6.5,11.5,1200,국산,일반,국산마,일반,5,일반,5,3.1,29086400,3.3,53037600,28.7,905403000,41.4,242587400,14.0,114933900,81.4,941495700,511.7,428672100,11,05,암,0,76.1,11,3,건조,맑음,445
0,25.5,0,카일리,1411884,푸르칸,080611,서울,정상,109027,강무웅,070168,최용구,0,0,연령오픈,3,10,일반,20250111,4.0,4.75,6.5,11.5,1200,국산,일반,국산마,일반,5,일반,11,3.1,29086400,3.3,53037600,28.7,905403000,41.4,242587400,14.0,114933900,81.4,941495700,511.7,428672100,11,05,암,0,78.6,11,3,건조,맑음,481
0,21.5,0,모쿠슈라,0047493,정우주,080588,서울,정상,010542,김경민,070148,정호익,0,0,연령오픈,3,11,일반,20250111,4.0,4.75,6.5,11.5,1200,국산,일반,국산마,일반,5,일반,9,3.1,29086400,3.3,53037600,28.7,905403000,41.4,242587400,14.0,114933900,81.4,941495700,511.7,428672100,11,05,암,0,77.9,11,3,건조,맑음,475
0,11.75,0,크레이지창,0047023,이철경,080563,서울,정상,114004,서창식,070161,신삼영,0,0,연령오픈,3,1,일반,20250111,8.0,8.75,9.25,11.25,1400,혼합,일반,국산마,일반,6,일반,7,1.6,26559600,2.6,40878200,25.4,796738000,35.3,306516600,7.2,118017200,18.1,995693200,88.6,564526400,9,05,오픈,0,90.4,9,3,건조,맑음,579
0,13.25,0,아놀드퀸,0047243,빅투아르,080582,서울,정상,105212,오종택,070177,김동철,0,0,연령오픈,3,2,일반,20250111,8.0,8.75,9.25,11.25,1400,혼합,일반,국산마,일반,6,일반,8,1.6,26559600,2.6,40878200,25.4,796738000,35.3,306516600,7.2,118017200,18.1,995693200,88.6,564526400,9,05,오픈,0,90.6,9,3,건조,맑음,454
0,11.5,0,글로벌클래스,0054031,김옥성,080100,서울,정상,010611,장재형,070182,전승규,0,0,연령오픈,3,3,일반,20250111,8.0,8.75,9.25,11.25,1400,혼합,일반,국산마,일반,6,일반,6,1.6,26559600,2.6,40878200,25.4,796738000,35.3,306516600,7.2,118017200,18.1,995693200,88.6,564526400,9,05,오픈,0,90.3,9,3,건조,맑음,504
1800000,11.25,0,빈체로킹,0044447,이용호,080547,서울,정상,113001,김인규,070165,서인석,0,0,연령오픈,3,4,일반,20250111,8.0,8.75,9.25,11.25,1400,혼합,일반,국산마,일반,6,일반,5,1.6,26559600,2.6,40878200,25.4,796738000,35.3,306516600,7.2,118017200,18.1,995693200,88.6,564526400,9,05,오픈,0,90.3,9,3,건조,맑음,471
2250000,9.25,0,빅토리퀸,0052832,조상범,080533,서울,정상,114026,(주)디알엠씨티,070174,강성오,0,0,연령오픈,3,5,일반,20250111,8.0,8.75,9.25,11.25,1400,혼합,일반,국산마,일반,6,일반,4,1.6,26559600,2.6,40878200,25.4,796738000,35.3,306516600,7.2,118017200,18.1,995693200,88.6,564526400,9,05,오픈,0,90.0,9,3,건조,맑음,462
24750000,0.0,0,퀸다이아,0051562,김정준,080473,서울,정상,121015,김아라,070181,이관호,0,0,연령오픈,3,6,일반,20250111,8.0,8.75,9.25,11.25,1400,혼합,일반,국산마,일반,6,일반,1,1.6,26559600,2.6,40878200,25.4,796738000,35.3,306516600,7.2,118017200,18.1,995693200,88.6,564526400,9,05,오픈,0,88.4,9,3,건조,맑음,447
0,16.25,0,라이트어블루,0046693,김동수,080529,서울,정상,214774,조경수,070182,전승규,0,0,연령오픈,3,7,일반,20250111,8.0,8.75,9.25,11.25,1400,혼합,일반,국산마,일반,6,일반,9,1.6,26559600,2.6,40878200,25.4,796738000,35.3,306516600,7.2,118017200,18.1,995693200,88.6,564526400,9,05,오픈,0,91.2,9,3,건조,맑음,483
6300000,8.75,0,파사킹,0052007,송재철,080513,서울,정상,123001,황현,070160,서홍수,0,0,연령오픈,3,8,일반,20250111,8.0,8.75,9.25,11.25,1400,혼합,일반,국산마,일반,6,일반,3,1.6,26559600,2.6,40878200,25.4,796738000,35.3,306516600,7.2,118017200,18.1,995693200,88.6,564526400,9,05,오픈,0,89.9,9,3,건조,맑음,458
9900000,8.0,0,금성파워,0046929,조한별,080515,서울,정상,065096,조창규,070164,박재우,0,0,연령오픈,3,9,일반,20250111,8.0,8.75,9.25,11.25,1400,혼합,일반,국산마,일반,6,일반,2,1.6,26559600,2.6,40878200,25.4,796738000,35.3,306516600,7.2,118017200,18.1,995693200,88.6,564526400,9,05,오픈,0,89.8,9,3,건조,맑음,499
0,35.75,2,글로벌트레저,0056392,씨씨웡,080613,서울,정상,010611,장재형,070148,정호익,0,0,연령오픈,3,1,일반,20250111,2.5,3.25,3.75,6.25,1400,혼합,일반,외산마,일반,7,일반,11,4.9,36621600,2.0,54336900,7.2,1043652000,16.4,270256800,5.3,128057200,20.4,1072051100,107.0,450104600,11,04,오픈,0,93.7,11,3,건조,맑음,482
0,11.5,2,정성팩터,0054030,조인권,080438,서울,정상,111024,전성열,070165,서인석,0,0,연령오픈,3,2,일반,20250111,2.5,3.25,3.75,6.25,1400,혼합,일반,외산마,일반,7,일반,8,4.9,36621600,2.0,54336900,7.2,1043652000,16.4,270256800,5.3,128057200,20.4,1072051100,107.0,450104600,11,04,오픈,0,89.6,11,3,건조,맑음,460
2400000,6.25,2,킹칼레,0046511,조상범,080533,서울,정상,119030,박호균,070174,강성오,0,0,연령오픈,3,3,일반,20250111,2.5,3.25,3.75,6.25,1400,혼합,일반,외산마,일반,7,일반,5,4.9,36621600,2.0,54336900,7.2,1043652000,16.4,270256800,5.3,128057200,20.4,1072051100,107.0,450104600,11,04,오픈,0,88.7,11,3,건조,맑음,470
0,10.25,2,월드피플,0055891,이혁,080486,서울,정상,105163,이관형,070175,강환민,0,0,연령오픈,3,4,일반,20250111,2.5,3.25,3.75,6.25,1400,혼합,일반,외산마,일반,7,일반,7,4.9,36621600,2.0,54336900,7.2,1043652000,16.4,270256800,5.3,128057200,20.4,1072051100,107.0,450104600,11,04,오픈,0,89.4,11,3,건조,맑음,479
13200000,2.5,2,굿최강,0056400,문세영,080366,서울,정상,104012,김지훈,070117,박윤규,0,0,연령오픈,3,5,일반,20250111,2.5,3.25,3.75,6.25,1400,혼합,일반,외산마,일반,7,일반,2,4.9,36621600,2.0,54336900,7.2,1043652000,16.4,270256800,5.3,128057200,20.4,1072051100,107.0,450104600,11,04,오픈,0,88.1,11,3,건조,맑음,495
