birthday,chaksunT,faHrName,faHrNo,hrLastAmt,hrName,hrNo,meet,moHrName,moHrNo,name,ord1CntT,ord1CntY,ord2CntT,ord2CntY,ord3CntT,ord3CntY,owName,owNo,rank,rating,rcCntT,rcCntY,sex,trName,trNo
20210328,70350000,파워블레이드,0033566,"35,000천원(개별)",주링스카이,0047071,서울,주링허우,0036101,한국,2,1,0,0,3,1,최임규,113032,국5,0,27,11,암,김동균,070170
20200215,185250000,카우보이칼,0038391,"15,000천원(개별)",주몽천하,0046261,서울,킹덤레이스,0026785,한국,2,0,6,1,3,1,씨유네트워크,114028,국4,0,35,11,거,강환민,070175
20220311,46350000,투아너앤드서브,0041566,"25,000천원(개별)",준마포스,0051225,서울,토츠어돕스,0038346,한국,1,1,1,1,1,1,이상진,122030,국5,0,15,11,암,이신우,070167
20230310,0,아임유어파더,0038025,"30,000천원(개별)",즐거운빛,0053381,서울,해피한걸,0032652,한국,0,0,0,0,0,0,이경헌,124041,국6,0,0,0,암,홍대유,070145
20220424,178050000,트리플나인,0032258,"35,000천원(개별)",즐거운상상,0051830,서울,그리자이,0033022,한국,5,5,2,2,1,0,우태율,111006,국3,0,18,13,수,최용건,070200
20210301,578150000,콩코드포인트,0038387,자가생산,지구라트,1412299,서울,위즈스파크,0031816,한국,6,3,7,2,4,1,김정철,065122,국1,0,25,8,거,이관호,070181
20230320,0,다이나믹대시,0032994,수증,지구빛,0053380,서울,지상제일해피,0034627,한국,0,0,0,0,0,0,이경헌,124041,국6,0,4,4,암,서범석,070096
20200112,397600000,SUMMER FRONT,6106652,수증,지모션,0045183,서울,레이디도리스,0044980,한국,5,3,10,4,3,0,이기선,010516,국1,0,33,9,거,휴양마,0AAAAA
20230307,100650000,ROCK YOUR WORLD,6149803,"99,620천원(개별)",지비볼트,0060345,서울,SHINING CAUSE,7114140,미국,2,2,2,2,0,0,손병석,123009,외2,0,5,5,거,리카디,070244
20240405,0,미스터크로우,0041813,"56,000천원(경매)",지비에이스,0055760,서울,라이징에이스,0029076,한국,0,0,0,0,0,0,손병석,123009,국미검,0,0,0,수,리카디,070244
20240302,0,DAREDEVIL,6108940,"97,689천원(개별)",지비플래시,0061458,서울,MINI PEARL,7022348,미국,0,0,0,0,0,0,손병석,123009,외미검,0,0,0,수,리카디,070244
20230417,25050000,제이피즈거스토,0041868,"10,000천원(개별)",지산레이블,0054001,서울,테이크미어웨이투,0036691,한국,0,0,2,2,1,1,홍승오,110116,국5,0,5,5,수,안병기,070146
20230409,0,자이언트런,0045009,수증,지산커밍순,0053732,서울,커밍순,0036427,한국,0,0,0,0,0,0,홍승오,110116,국미검,0,0,0,수,안병기,070146
20220325,176550000,크리솔라이트,0038227,"40,000천원(개별)",지산포스,0050949,서울,태후의날개,0035190,한국,5,3,1,0,1,1,홍승오,110116,국2,0,12,7,수,휴양마,0AAAAA
20230228,0,크리솔라이트,0038227,수증,지산포에버,0053092,서울,브라운걸,0022243,한국,0,0,0,0,0,0,홍승오,110116,국미검,0,0,0,수,휴양마,0AAAAA
20220219,19950000,크리솔라이트,0038227,수증,지산프렌드,0056083,서울,투고윈,0039865,한국,0,0,1,1,2,2,말사모,116058,국5,0,11,9,암,안병기,070146
20230309,0,크리솔라이트,0038227,"18,000천원(개별)",지산프리,0053437,서울,케어프리,0041983,한국,0,0,0,0,0,0,홍승오,110116,국미검,0,0,0,암,휴양마,0AAAAA
20230330,28800000,MUCHO MACHO MAN,6998418,"66,000천원(경매)",지존불패,0053223,서울,오섬매그놀리아,0052759,한국,1,1,0,0,2,2,조근식,124006,국5,0,8,8,거,안병기,070146
20230312,53100000,지몰로지스트,6969075,"20,000천원(경매)",지플렉스,0054173,서울,헥사메테르,0046495,한국,2,2,0,0,0,0,최동근,116045,국4,0,5,5,수,박윤규,070117
20231011,0,DUNDEEL,6106423,"63,589천원(개별)",진격의돌핀,0060799,서울,SANTA ROCKS,7144548,호주,0,0,0,0,0,0,서창식,114004,외미검,0,0,0,암,신삼영,070161
20231031,0,HEROIC VALOUR,6126575,"38,337천원(개별)",진격의치타,0059220,서울,DAYITA,7169472,호주,0,0,0,0,0,0,서창식,114004,외미검,0,0,0,수,신삼영,070161
20220314,41250000,페더럴리스트,0034735,"1,000천원(개별)",질주의여왕,0050695,서울,초원의별,0029065,한국,2,2,0,0,0,0,피닉스,113041,국4,0,4,4,암,이준철,070197
20210328,5400000,언캡처드,0044993,"35,000천원(경매)",질주천하,0046894,서울,깊은탄력,0026511,한국,0,0,0,0,1,0,제일사료(주),105270,국6,0,28,11,암,신삼영,070161
20220327,0,THE FACTOR,6969076,"20,000천원(개별)",질풍노아,0051375,서울,노보아줄,0050541,한국,0,0,0,0,0,0,고창범,065093,국미검,0,0,0,암,휴양마,0AAAAA
20230324,71100000,TAPWRIT,6112413,"42,000천원(개별)",질풍아,0053111,서울,퀵페이,0052712,한국,2,2,1,1,2,2,손병철,110058,국4,0,12,12,수,휴양마,0AAAAA
20230427,0,선더모카신,0033119,수증,질풍키튼,0053598,서울,키튼즈프라이드,0033120,한국,0,0,0,0,0,0,고창범,065093,국미검,0,0,0,수,휴양마,0AAAAA
20230401,43200000,MAXIMUS MISCHIEF,6130196,"71,793천원(개별)",짜릿한행복,0060638,서울,SHADES OF LIGHT,7024323,미국,0,0,2,2,1,1,우태율,111006,외4,0,5,5,수,최용건,070200
20220419,113850000,인디밴드,0028545,자가생산,차밍퀸,0051758,서울,지니,0036620,한국,3,3,4,4,0,0,이시돌협회,103012,국3,0,7,7,암,리카디,070244
20200503,135000000,한센,0032990,"30,000천원(경매)",찬란한불꽃,0046598,서울,한강제일,0017728,한국,1,0,5,1,5,1,진교원,010418,국4,0,30,10,암,안병기,070146
20230305,1200000,섀클포드,0045050,"40,000천원(개별)",찬란한함성,0053407,서울,피렌체,0024924,한국,0,0,0,0,0,0,황의영,010159,국6,0,3,3,암,휴양마,0AAAAA
20220331,268250000,한센,0032990,"94,000천원(경매)",찬페이머스,0051421,서울,인터처블,0025737,한국,5,2,0,0,1,1,슘호천,124700,국2,0,16,10,수,서범석,070096
20230307,62550000,한센,0032990,자가생산,참빠른말,0054053,서울,퀘스트포석세스,0036710,한국,1,1,3,3,1,1,이종욱,065133,국4,0,8,8,거,심승태,070166
20210310,128850000,컬러즈플라잉,0027443,"40,000천원(경매)",참좋은질주,0046963,서울,록코모도,0040021,한국,3,0,3,0,3,1,임동현,119010,국4,0,24,5,암,정호익,070148
20210327,130950000,MUNNINGS,6964691,"56,552천원(개별)",창조의아침,0053291,서울,BLUEGRASS MISS,6124860,미국,1,1,5,2,2,0,강현철,117017,외3,0,22,10,거,김동균,070170
20230424,0,섀클포드,0045050,자가생산,창조의화살,0053477,서울,블레이징스타,0036468,한국,0,0,0,0,0,0,임병효,104134,국6,0,0,0,수,성상현,070289
20211029,99600000,RAGEESE,6115089,"71,096천원(개별)",창창삭스,0055087,서울,TREPIDATION,7124159,뉴질랜드,1,0,1,0,5,5,김창식,010352,외4,0,19,11,수,우창구,070149
20170417,157880000,올드패션드,0037972,"35,000천원(개별)",챌린지삭스,0040914,서울,캐쥬얼애티튜드,0033100,한국,2,0,4,0,7,0,김창식,010352,국5,0,51,11,암,이관호,070181
20220413,38550000,지금이순간,0026213,"30,000천원(개별)",천공의섬,0051209,서울,레드밍크스,0038399,한국,1,0,1,1,1,1,(주)나스카,110034,국5,0,8,5,거,휴양마,0AAAAA
20220227,107400000,섀클포드,0045050,수증,천궁스톰,0051106,서울,벨이밴저린,0034903,한국,3,1,1,0,1,1,남경,125007,국4,0,16,9,거,최봉주,070152
20240220,0,레이스데이,0046317,"45,000천원(경매)",천둥의불꽃,0055186,서울,블루그라스아타튜,0038430,한국,0,0,0,0,0,0,양정아,124019,국미검,0,0,0,수,김윤섭,070103
20240423,0,레이스데이,0046317,"50,000천원(개별)",천둥의스퍼트,0056845,서울,라이트유어월드,0040228,한국,0,0,0,0,0,0,양정아,124019,국미검,0,0,0,수,김윤섭,070103
20230406,1500000,섀클포드,0045050,"66,000천원(경매)",천둥의질주,0054115,서울,홀리대즐,0050526,한국,0,0,0,0,0,0,양정아,124019,국6,0,2,2,수,서인석,070165
20230304,0,선더모카신,0033119,"8,000천원(개별)",천마누비,0053278,서울,누비퀸,0030507,한국,0,0,0,0,0,0,천병득,010190,국6,0,3,3,암,서인석,070165
20240326,0,나이트러스,7000060,"40,000천원(개별)",천마의함성,0056140,서울,빙고스타,0031616,한국,0,0,0,0,0,0,황의영,010159,국미검,0,0,0,수,이관호,070181
20210911,0,ZOUSAIN,6149613,"74,979천원(개별)",천마포스,0055385,서울,PUERTO VALLARTA,7128686,호주,0,0,0,0,0,0,이상진,122030,외4,0,5,0,거,임채덕,070198
20220517,138150000,섀클포드,0045050,"12,570천원(개별)",천마호령,0052080,서울,디렉션,0033016,한국,4,3,1,1,1,1,김두식,105166,국3,0,10,8,암,휴양마,0AAAAA
20210512,157500000,오버애널라이즈,0045082,100천원(개별),천장사,0047503,서울,마이패션,0038345,한국,4,1,1,0,2,1,퍼플라인,121053,국3,0,25,14,거,문병기,070225
20220322,24150000,천지스톰,0034254,"30,000천원(개별)",천지레이디,0051100,서울,금희,0027811,한국,0,0,1,1,2,2,김영근,112007,국5,0,8,8,암,김동균,070170
20230328,4200000,에어포스블루,0050506,"65,000천원(개별)",천지자칼,0053368,서울,소우전러브,0040234,한국,0,0,0,0,1,1,최임규,113032,국6,0,5,5,수,김동균,070170
20230401,29250000,에어포스블루,0050506,"90,000천원(개별)",천지탱크,0053370,서울,쾌검,0021560,한국,1,1,0,0,2,2,최임규,113032,국5,0,4,4,수,휴양마,0AAAAA
20210208,146750000,미스치비어슬리,0038245,"31,000천원(경매)",천행챗,0046694,서울,어맨다녹스,0038394,한국,2,0,5,1,3,1,조금제,109017,국4,0,37,14,암,배휴준,070144
20230405,0,레이스데이,0046317,"50,000천원(개별)",청강가을,0053265,서울,커니니스텔,0044974,한국,0,0,0,0,0,0,김관호,125004,국미검,0,0,0,암,휴양마,0AAAAA
20230205,0,지롤라모,0040246,"45,000천원(개별)",청강겨울,0052833,서울,남행열차,0026909,한국,0,0,0,0,0,0,김관호,125004,국6,0,1,1,암,휴양마,0AAAAA
20230415,1800000,투아너앤드서브,0041566,"100,000천원(개별)",청강봄,0053739,서울,쾌한탄생,0035474,한국,0,0,0,0,0,0,김관호,125004,국6,0,2,2,암,최용구,070168
20230416,16500000,레이스데이,0046317,"50,000천원(개별)",청강여름,0053796,서울,천하일색,0036800,한국,1,1,0,0,0,0,김관호,125004,국5,0,2,2,암,성상현,070289
20220407,14400000,섀클포드,0045050,"50,000천원(개별)",청룡기운,0051220,서울,폰트,0041557,한국,0,0,0,0,2,2,박재범,104040,국6,0,13,12,거,최용건,070200
20220331,132150000,카우보이칼,0038391,"20,000천원(개별)",청룡의칼,0051896,서울,캐리어,0034782,한국,3,2,2,1,4,3,청수,116053,국3,0,14,9,거,박지헌,070264
20230317,41850000,섀클포드,0045050,"30,000천원(개별)",청산돌풍,0053240,서울,올백,0040404,한국,0,0,3,3,1,1,황은호,111007,국5,0,7,7,수,이관호,070181
20220407,147050000,오버애널라이즈,0045082,"55,000천원(경매)",청산질주,0051689,서울,타하우르,0040237,한국,3,1,2,1,3,1,황은호,111007,국4,0,21,12,수,이관호,070181
20221007,0,LEAN MEAN MACHINE,6127356,"52,488천원(개별)",청야,0058008,서울,MOONLIGHT NOVA,7169370,호주,0,0,0,0,0,0,이미양,106223,외4,0,4,4,수,휴양마,0AAAAA
20230410,0,트리플나인,0032258,"20,000천원(개별)",청운비상,0053687,서울,청운지벽,0040516,한국,0,0,0,0,0,0,박준배,106148,국6,0,0,0,암,휴양마,0AAAAA
20230501,20550000,레이스데이,0046317,자가생산,청월,0053762,서울,쉬비스위트,0044965,한국,1,1,0,0,0,0,김중길,105057,국5,0,4,4,암,강성오,070174
20220401,24750000,도르트문트,0046484,수증,청해스타,0051627,서울,특별스타,0036113,한국,0,0,1,1,2,1,유수현,121004,국5,0,18,10,암,휴양마,0AAAAA
20220310,33900000,콩코드포인트,0038387,"45,000천원(개별)",초월마,0051265,서울,사제불이,0041865,한국,1,1,1,1,1,1,(주)디알엠씨티,114026,국5,0,7,7,거,문병기,070225
20230428,125000000,지롤라모,0040246,"40,000천원(개별)",초콜릿,0053950,서울,티즈어다이나포머,0040170,한국,1,1,0,0,3,3,용치우,124007,국4,0,7,7,수,서인석,070165
20210326,225000000,섀클포드,0045050,"60,000천원(경매)",최강골드,0046875,서울,힐오브드림즈,0023687,한국,6,5,2,2,1,1,이강운,121047,국2,0,9,8,거,리카디,070244
20230414,10500000,TACITUS,6126922,"163,717천원(개별)",최강벨트,0060362,서울,CARA DURA,6119098,미국,0,0,0,0,1,1,이강운,121047,외4,0,1,1,수,휴양마,0AAAAA
20220317,88500000,미스터크로우,0041813,"46,000천원(개별)",최강스피드,0051367,서울,파이어리스타,0041929,한국,2,2,2,2,3,3,김길리,125001,국4,0,14,12,수,전승규,070182
20200302,68750000,올드패션드,0037972,"140,000천원(경매)",최강현마,0046104,서울,투리브포,0036703,한국,0,0,3,1,5,1,(주)디알엠씨티,114026,국5,0,24,10,거,박지헌,070264
20210130,233250000,FROSTED,6112206,"58,652천원(개별)",최고게임,0054015,서울,DR. MELFI,6128971,미국,4,3,2,1,3,0,이기선,010516,외2,0,22,9,수,강성오,070174
20230218,82800000,미스치비어슬리,0038245,"60,000천원(개별)",최고골드,0053312,서울,코리아넘버원,0031119,한국,2,2,3,3,0,0,이강운,121047,국4,0,7,7,수,리카디,070244
20230403,10800000,UNCLE CHUCK,7000183,"56,401천원(개별)",최고벨트,0060360,서울,MLLE. MINUIT,6120250,미국,0,0,0,0,1,1,이강운,121047,외4,0,4,4,거,리카디,070244
20190428,337700000,테스타마타,0034428,"40,000천원(개별)",최고블랙,0044317,서울,콰드릴,0038308,한국,7,0,1,0,1,0,이강운,121047,국1,0,24,4,수,토니,070265
20220413,86250000,피스룰즈,0025790,"10,000천원(개별)",추풍령,0051530,서울,블루드리머,0028105,한국,3,2,0,0,0,0,차청일,201751,국4,0,17,12,수,홍대유,070145
20211109,64800000,SIDESTEP,6107560,"80,657천원(개별)",축배를들어라,0055384,서울,READY FOR MORE,6815552,호주,1,1,0,0,2,2,(주)나스카,110034,외4,0,14,6,거,송문길,070179
20220410,18150000,모스피릿,6109240,"71,328천원(개별)",춤추는장미,0055897,서울,CITY RUN,6109904,미국,0,0,0,0,1,1,우태율,111006,외4,0,10,6,암,최용건,070200
20230220,273800000,섀클포드,0045050,"50,000천원(개별)",치프스타,0053153,서울,한라축제,0032759,한국,4,4,1,1,0,0,김길리,125001,국3,0,6,6,암,문병기,070225
20220422,26850000,인디밴드,0028545,"25,000천원(개별)",카라케이,0052135,서울,고치령,0018434,한국,0,0,2,0,1,1,강경운,117025,국5,0,11,6,암,송문길,070179
20230502,1200000,레이스데이,0046317,"25,000천원(개별)",카론에지,0053981,서울,카론블레이드,0038694,한국,0,0,0,0,0,0,조성옥,111264,국6,0,5,5,암,구자흥,070157
20200217,18800000,선더모카신,0033119,수증,카리즈마,0046118,서울,리틀소시에,0035794,한국,0,0,2,0,0,0,투애니포,121063,국5,0,27,11,거,박윤규,070117
20210512,26550000,커널존,0038332,수증,카스,0052484,서울,지피얀,0036679,한국,1,0,0,0,1,0,김경철,001201,국5,0,9,3,거,휴양마,0AAAAA
20230926,0,PRINCE FAWAZ,7000821,"42,340천원(개별)",카스텔라,0061176,서울,DIVINE DIVA,6506232,호주,0,0,0,0,0,0,김한수,117024,외미검,0,0,0,수,이신우,070167
20230224,8400000,투아너앤드서브,0041566,"25,000천원(개별)",카오스,0053241,서울,로드란,0041308,한국,0,0,0,0,2,2,표종순,113134,국6,0,3,3,암,최용구,070168
20230127,35550000,카우보이칼,0038391,"38,000천원(경매)",카우보이삭스,0052817,서울,스틸더패션,0042584,한국,1,1,0,0,1,1,김창식,010352,국5,0,4,4,암,이신우,070167
20230313,12000000,카우보이칼,0038391,"25,000천원(개별)",카우보이퀸,0059321,서울,윈드레토,0028635,한국,0,0,1,1,1,1,정범성,116034,국6,0,3,3,암,조현수,070199
20180215,217640000,카우보이칼,0038391,"55,000천원(개별)",카우보이탱고,0042292,서울,탱고스텝,0022890,한국,4,0,5,0,4,0,임동현,119010,국3,0,46,7,거,최봉주,070152
20230117,0,INSTILLED REGARD,6149544,"41,960천원(개별)",카인드큐피드,0057326,서울,KIND HUMOR,7006116,미국,0,0,0,0,0,0,서순배,104038,외4,0,3,3,암,구자흥,070157
20210319,85950000,투아너앤드서브,0041566,"55,000천원(개별)",카일리,1411884,서울,어나더헤리티지,0036622,한국,1,1,4,2,3,2,강무웅,109027,국4,0,25,11,암,최용구,070168
20230412,0,인디언킹,0036194,"50,000천원(개별)",카타리나라,0053415,서울,플라이톱퀸,0031031,한국,0,0,0,0,0,0,오종환,065154,국미검,0,0,0,암,박윤규,070117
20220306,149900000,카우보이칼,0038391,"50,000천원(경매)",칸맥스,0051630,서울,모너,0029392,한국,2,0,0,0,1,0,배영한,122004,국4,0,10,4,거,서인석,070165
20220219,6150000,KANTHAROS,6965458,"64,838천원(개별)",칸비그레이트,0056402,서울,UNDERALUCKYSTAR,6149095,미국,0,0,0,0,0,0,박정재,010801,외4,0,6,4,거,휴양마,0AAAAA
20220222,37050000,MIDNIGHT STORM,6106665,"33,836천원(개별)",캄인스톰,0054784,서울,BAND OF AMBER,6136129,미국,1,1,0,0,1,1,이혜란,104102,외4,0,20,17,수,조현수,070199
20230214,151600000,프레저베이셔니스,0057586,"34,983천원(개별)",캐롤챗,0057332,서울,애니앤드캐롤라인,0054964,미국,2,2,2,2,1,1,조금제,109017,외3,0,9,9,수,휴양마,0AAAAA
20230121,75050000,어플릿익스프레스,0039737,"15,000천원(개별)",캐치레이스,0052979,서울,땡큐마더,0039839,한국,1,1,0,0,2,2,고재완,105119,국4,0,6,6,암,서인석,070165
20210415,84750000,올드패션드,0037972,"55,000천원(개별)",캔버스엔고,0047552,서울,행복거탑,0031050,한국,2,1,2,1,2,0,류민수,123011,국5,0,20,11,거,이신우,070167
20210520,138750000,위드디스팅션,0040086,기타(비코드),캠프데이비드,0047354,서울,마코마,0040127,한국,3,1,3,2,3,2,배은정,214708,국4,0,19,10,거,강환민,070175
20230220,0,제이피즈거스토,0041868,"35,000천원(개별)",캡마왕,0053187,서울,캡틴걸,0040702,한국,0,0,0,0,0,0,하늬바람,117054,국6,0,4,4,수,배휴준,070144
20220430,24600000,TAPITURE,6106670,"74,573천원(개별)",캡틴군주,0056594,서울,GRAN NIGHTHAWK,7018660,미국,0,0,1,1,1,1,박정재,010801,외4,0,6,6,수,휴양마,0AAAAA
20220426,46050000,더킹,0037439,"75,000천원(개별)",캡틴라이즈,0051538,서울,럭셔리해피,0035264,한국,2,1,0,0,0,0,박정재,010801,국5,0,16,12,수,심승태,070166
20210317,179100000,모던카우보이,0039812,"55,000천원(개별)",캡틴타임,0047215,서울,스마트타임,0031551,한국,4,1,1,0,5,1,박정재,010801,국3,0,19,6,암,휴양마,0AAAAA
20220418,451150000,레이스데이,0046317,"50,000천원(개별)",캡틴피케이,0051548,서울,피케이파티,0036818,한국,5,2,4,2,1,1,박정재,010801,국2,0,16,8,수,휴양마,0AAAAA
20240128,0,COLONEL LIAM,6127013,"56,793천원(개별)",커널이클립티컬,0061460,서울,ECLIPTICALSPHARAOH,7000957,미국,0,0,0,0,0,0,정영식,104154,외미검,0,0,0,수,이신우,070167
20230316,0,돌아온현표,0032224,"70,000천원(개별)",커다란축복,0053496,서울,톱오브더월드,0038732,한국,0,0,0,0,0,0,퍼플라인,121053,국6,0,3,3,암,휴양마,0AAAAA
20220416,4200000,컬러즈플라잉,0027443,위탁생산,커맨딩리드,0051335,서울,페이데이키튼,0044934,한국,0,0,0,0,0,0,청팅콩,214958,국6,0,15,8,암,서범석,070096
20230416,0,컬러즈플라잉,0027443,"45,000천원(개별)",컬러즈매치,0053502,서울,쉬톨드유,0045056,한국,0,0,0,0,0,0,간용기,123031,국미검,0,0,0,거,구자흥,070157
20230311,82800000,선더모카신,0033119,"35,000천원(개별)",컴백홀리몰리,0053483,서울,제라진,0033421,한국,2,2,2,2,1,1,강균호,106030,국4,0,6,6,수,함완식,070248
20230504,0,자이언트런,0045009,"20,000천원(개별)",컴퍼스포스,0053825,서울,컴퍼스로즈,0038427,한국,0,0,0,0,0,0,이상진,122030,국6,0,5,5,암,임채덕,070198
20220306,47550000,한센,0032990,"30,000천원(경매)",컴플리트디바,0051200,서울,클레이사격,0026291,한국,2,2,0,0,1,1,장석영,010355,국4,0,3,3,암,심승태,070166
20200303,395100000,테이크차지인디,0039742,"67,000천원(개별)",컴플리트레벨,0045537,서울,검화,0030503,한국,7,0,3,0,0,0,장석영,010355,국1,0,18,2,수,토니,070265
20200323,149050000,테스타마타,0034428,"64,000천원(경매)",컴플리트리더,0045555,서울,엔들리스헤로인,0027451,한국,2,0,3,0,7,0,장석영,010355,국3,0,27,8,거,토니,070265
20190310,1020660000,지롤라모,0040246,"11,000천원(개별)",컴플리트밸류,0044137,서울,포트스덕션,0032471,한국,9,0,4,0,2,0,장석영,010355,국1,0,24,4,수,토니,070265
20210311,69300000,피스룰즈,0025790,"90,000천원(개별)",컴플리트브로,0046971,서울,포트스덕션,0032471,한국,2,2,1,1,1,1,장석영,010355,국4,0,9,9,거,강성오,070174
20200402,75950000,지롤라모,0040246,"33,000천원(개별)",컴플리트스텝,0046539,서울,골든로즈,0020886,한국,2,0,0,0,5,3,장석영,010355,국4,0,19,11,암,이신우,070167
20230423,1800000,지몰로지스트,6969075,"79,000천원(경매)",컴플리트터보,0053911,서울,예스잇즈와일드,0040197,한국,0,0,0,0,0,0,장석영,010355,국6,0,1,1,수,휴양마,0AAAAA
20220304,24000000,섀클포드,0045050,"40,000천원(경매)",컴플리트터치,0050910,서울,오섬시머트리,0040213,한국,1,1,0,0,1,0,장석영,010355,국5,0,7,4,암,강성오,070174
20210209,84050000,카우보이칼,0038391,"52,000천원(개별)",컴플리트파티,0046741,서울,이글삭스,0033501,한국,2,1,1,0,3,1,장석영,010355,국5,0,30,18,암,이신우,070167
20230403,4200000,섀클포드,0045050,"55,000천원(경매)",컴플리트퓨처,0053284,서울,빅토리브라운,0035437,한국,0,0,0,0,1,1,장석영,010355,국6,0,4,4,거,강성오,070174
20210216,19200000,DIALED IN,6967924,"52,233천원(개별)",컴플리트하트,0054034,서울,TROJAN SONG GIRL,7030683,미국,0,0,0,0,2,0,장석영,010355,외4,0,20,9,암,심승태,070166
20210418,106800000,섀클포드,0045050,자가생산,케레르,0047431,서울,퀘스트포석세스,0036710,한국,2,0,3,0,2,0,이종욱,065133,국4,0,25,10,암,심승태,070166
20230405,24450000,콩코드포인트,0038387,"5,000천원(개별)",케렌시아,0053350,서울,슈룹,0038307,한국,1,1,0,0,1,1,김경민,010542,국5,0,7,7,수,정호익,070148
20220323,69000000,GOLDENCENTS,6103967,"80,000천원(개별)",케이드래곤,0054604,서울,CLARE'S BERNARDINE,6111835,캐나다,2,2,0,0,0,0,김형란,112270,외3,0,5,5,거,휴양마,0AAAAA
20220503,15900000,사이먼퓨어,0031261,"30,000천원(경매)",케이사이먼,0051890,서울,팜프린세스,0028954,한국,0,0,2,2,0,0,정광화,104074,국5,0,15,12,거,구자흥,070157
20240420,0,레이스데이,0046317,"45,000천원(개별)",케이삭스,0056053,서울,소울리마제스틱,0041854,한국,0,0,0,0,0,0,김창식,010352,국미검,0,0,0,수,리카디,070244
20180401,254570000,테스타마타,0034428,"3,000천원(개별)",케이엔라이트,0043403,서울,인디언호퍼,0029063,한국,5,1,3,0,4,1,강승호,214773,국3,0,47,18,거,박지헌,070264
20230219,23700000,IMPROBABLE,6126921,"48,936천원(개별)",케이엔로즈,0057328,서울,MESOZOIC,7029764,미국,0,0,1,1,1,1,조경수,214774,외4,0,4,4,암,휴양마,0AAAAA
20230227,16500000,KANTHAROS,6965458,"73,539천원(개별)",케이엔빅뱅,0057309,서울,SNEAKY,7014372,미국,0,0,1,1,0,0,조경수,214774,외4,0,2,2,거,송문길,070179
20220325,9600000,INSTAGRAND,6149543,"74,000천원(경매)",케이엔스톰,0051262,서울,스위트에스프리,0050524,한국,0,0,0,0,2,2,조경수,214774,국6,0,8,8,거,송문길,070179
20230416,1500000,섀클포드,0045050,"30,000천원(개별)",케이퀸,0053695,서울,케이어센딩,0032718,한국,0,0,0,0,0,0,최홍일,110016,국6,0,3,3,암,서범석,070096
20220410,173250000,섀클포드,0045050,"25,000천원(개별)",케이파워풀,0052131,서울,파워풀미스지,0025983,한국,4,1,4,3,0,0,최홍일,110016,국3,0,18,9,수,서범석,070096
20220113,35400000,ECHO TOWN,6149524,"92,451천원(개별)",코리안드림,0056397,서울,MY TEMPO,7000286,미국,0,0,1,1,2,2,(주)디알엠씨티,114026,외4,0,6,5,수,휴양마,0AAAAA
20230222,0,지롤라모,0040246,자가생산,코발트블루,0052993,서울,어메이징대지,0034469,한국,0,0,0,0,0,0,김근영,106272,국6,0,1,1,암,휴양마,0AAAAA
20190528,160350000,연승대로,0021239,"6,000천원(개별)",코스모런,0044877,서울,마이걸,0030394,한국,3,1,4,1,1,1,유수현,121004,국2,0,15,6,암,휴양마,0AAAAA
20230304,30300000,미스치비어슬리,0038245,"30,000천원(개별)",코스모롱,0053298,서울,버닝건,0042331,한국,1,1,0,0,2,2,유수현,121004,국5,0,6,6,암,서인석,070165
20230208,9900000,나이트러스,7000060,"30,000천원(개별)",코스모찐,0052994,서울,큰러브,0039207,한국,0,0,1,1,0,0,유수현,121004,국6,0,4,4,암,서인석,070165
20210504,28500000,한센,0032990,"4,000천원(개별)",코탑,0047353,서울,세이유윌,0040131,한국,1,1,1,1,1,0,배은정,214708,국5,0,16,11,암,임채덕,070198
20210517,160950000,LAOBAN,6112215,"39,394천원(개별)",콜긴,0054012,서울,BLUE CLARET,7095003,미국,2,0,3,2,3,2,박병룡,111018,외3,0,25,11,거,최봉주,070152
20230315,16500000,카우보이칼,0038391,"51,000천원(경매)",콜미스카이,0053263,서울,콜미레이서,0032502,한국,0,0,2,2,0,0,간용기,123031,국5,0,3,3,암,최용구,070168
20220419,181950000,MAXIMUS MISCHIEF,6130196,"99,928천원(개별)",콩나물,0055566,서울,HOLIDEJAVU,6150522,미국,3,2,2,1,2,1,우태율,111006,외2,0,14,7,수,휴양마,0AAAAA
20230326,69000000,콩코드포인트,0038387,-,콩코드블루,0053663,서울,블루밴드,0039066,한국,2,2,1,1,1,1,정영식,104154,국4,0,4,4,수,이신우,070167
20230422,82650000,콩코드포인트,0038387,"65,000천원(개별)",콩코드코디,0053888,서울,라스트코디,0033837,한국,3,3,0,0,1,1,씨유네트워크,114028,국4,0,7,7,수,함완식,070248
20230312,0,나이트러스,7000060,"30,000천원(개별)",쾌걸춘향,0053489,서울,엑톤신화,0034985,한국,0,0,0,0,0,0,본투런,121018,국6,0,1,1,암,이동국,070247
20220311,104250000,한센,0032990,"55,000천원(경매)",퀀텀케이,0051429,서울,금빛환희,0029619,한국,2,2,4,3,1,1,강경운,117025,국4,0,13,11,수,송문길,070179
20230203,0,미스치비어슬리,0038245,"20,000천원(개별)",퀵러너,0052793,서울,로사,0038467,한국,0,0,0,0,0,0,손병철,110058,국6,0,3,3,암,조현수,070199
20220428,100500000,레이스데이,0046317,"35,000천원(개별)",퀸다이아,0051562,서울,리마커블스토리,0036642,한국,3,1,1,0,1,1,김아라,121015,국4,0,17,9,암,이관호,070181
20210123,0,MASTERY,6114904,수증,퀸매스터리,0054244,서울,PRINCESS CHAR,6114168,미국,0,0,0,0,0,0,양경필,117030,외4,0,11,7,암,휴양마,0AAAAA
