chaksun,diffTot,divide,hrName,hrno,jkName,jkNo,meet,noracefl,prow,prowName,prtr,prtrName,rankKind,rc10dusu,rcAge,rcBudam,rcChul,rcCode,rcDate,rcDiff2,rcDiff3,rcDiff4,rcDiff5,rcDist,rcFrflag,rcGrade,rcHrfor,rcHrnew,rcNo,rcNrace,rcOrd,rcP1Odd,rcP1Sale,rcP2Odd,rcP2Sale,rcP3Odd,rcP3Sale,rcP4Odd,rcP4Sale,rcP5Odd,rcP5Sale,rcP6Odd,rcP6Sale,rcP8Odd,rcP8Sale,rcPlansu,rcRank,rcSex,rcSpcba,rcSpcbu,rcTime,rcVtdusu,rundayth,track,weath,wgHr
0,27.5,0,대마지풍,0039463,김귀배,080014,서울,정상,119016,강태구,070095,박종곤,0,10,연령오픈,3,7,일반,20210523,0.5,0.75,1.25,2.0,1400,혼합,일반,국산마,일반,5,일반,11,88.7,3061000,7.4,4454500,463.3,85681400,1344.7,22841100,87.2,15255100,1183.5,89327300,35433.5,48539100,12,05,오픈,0,0,92.9,12,27,다습,맑음,461
11200000,0.0,0,천군,0041903,이철경,080563,서울,정상,111007,황은호,070181,이관호,0,10,연령오픈,3,8,일반,20210523,0.5,0.75,1.25,2.0,1400,혼합,일반,국산마,일반,5,일반,1,88.7,3061000,7.4,4454500,463.3,85681400,1344.7,22841100,87.2,15255100,1183.5,89327300,35433.5,48539100,12,05,오픈,0,0,88.0,12,27,다습,맑음,471
3080000,1.25,0,드림패션,0041300,이현종,080548,서울,정상,112278,드림커뮤니티,070163,박병일,0,10,연령오픈,3,9,일반,20210523,0.5,0.75,1.25,2.0,1400,혼합,일반,국산마,일반,5,일반,4,88.7,3061000,7.4,4454500,463.3,85681400,1344.7,22841100,87.2,15255100,1183.5,89327300,35433.5,48539100,12,05,오픈,0,0,88.2,12,27,다습,맑음,487
0,13.5,0,갓오브삭스,0038794,조상범,080533,서울,정상,010352,김창식,070175,강환민,0,10,연령오픈,3,10,일반,20210523,0.5,0.75,1.25,2.0,1400,혼합,일반,국산마,일반,5,일반,10,88.7,3061000,7.4,4454500,463.3,85681400,1344.7,22841100,87.2,15255100,1183.5,89327300,35433.5,48539100,12,05,오픈,0,0,90.5,12,27,다습,맑음,474
7000000,0.5,0,스팟플래터,0042452,먼로,080593,서울,정상,106148,박준배,070170,김동균,0,10,연령오픈,3,11,일반,20210523,0.5,0.75,1.25,2.0,1400,혼합,일반,국산마,일반,5,일반,2,88.7,3061000,7.4,4454500,463.3,85681400,1344.7,22841100,87.2,15255100,1183.5,89327300,35433.5,48539100,12,05,오픈,0,0,88.1,12,27,다습,맑음,489
0,11.5,0,이스트라이크,0039533,유승완,080417,서울,정상,119035,어선미,070182,전승규,0,10,연령오픈,3,12,일반,20210523,0.5,0.75,1.25,2.0,1400,혼합,일반,국산마,일반,5,일반,9,88.7,3061000,7.4,4454500,463.3,85681400,1344.7,22841100,87.2,15255100,1183.5,89327300,35433.5,48539100,12,05,오픈,0,0,90.1,12,27,다습,맑음,493
0,11.375,1,에이스파워풀,0044414,지하주,080301,서울,정상,010606,윤훈현,070115,박천서,0,9,연령오픈,3,1,일반,20210523,6.0,9.0,9.125,9.375,1400,외산,일반,외산마,일반,6,일반,6,3.5,2963700,1.6,5054300,3.0,90586800,6.6,32393700,6.2,15263500,17.9,99428800,79.6,57915200,9,04,오픈,0,0,89.4,9,27,다습,맑음,467
5950000,9.0,1,선포레,0043468,박을운,080339,서울,정상,010637,서상주,070144,배휴준,0,9,연령오픈,3,2,일반,20210523,6.0,9.0,9.125,9.375,1400,외산,일반,외산마,일반,6,일반,3,3.5,2963700,1.6,5054300,3.0,90586800,6.6,32393700,6.2,15263500,17.9,99428800,79.6,57915200,9,04,오픈,0,0,89.0,9,27,다습,맑음,476
0,12.125,1,디케이아리아,0041880,다비드,080584,서울,정상,119024,표종진,070157,구자흥,0,9,연령오픈,3,3,일반,20210523,6.0,9.0,9.125,9.375,1400,외산,일반,외산마,일반,6,일반,7,3.5,2963700,1.6,5054300,3.0,90586800,6.6,32393700,6.2,15263500,17.9,99428800,79.6,57915200,9,04,오픈,0,0,89.6,9,27,다습,맑음,483
2450000,9.375,1,문학파로아,0044763,최범현,080361,서울,정상,105221,김재영,070095,박종곤,0,9,연령오픈,3,4,일반,20210523,6.0,9.0,9.125,9.375,1400,외산,일반,외산마,일반,6,일반,5,3.5,2963700,1.6,5054300,3.0,90586800,6.6,32393700,6.2,15263500,17.9,99428800,79.6,57915200,9,04,오픈,0,0,89.1,9,27,다습,맑음,524
14000000,0.0,1,두손장군,0045146,장추열,080476,서울,정상,010815,이도명,070148,정호익,0,9,연령오픈,3,5,일반,20210523,6.0,9.0,9.125,9.375,1400,외산,일반,외산마,일반,6,일반,1,3.5,2963700,1.6,5054300,3.0,90586800,6.6,32393700,6.2,15263500,17.9,99428800,79.6,57915200,9,04,오픈,0,0,87.4,9,27,다습,맑음,521
3850000,9.125,1,삼단가속,0044921,정정희,080530,서울,정상,010264,이수길,070051,지용철,0,9,연령오픈,3,6,일반,20210523,6.0,9.0,9.125,9.375,1400,외산,일반,외산마,일반,6,일반,4,3.5,2963700,1.6,5054300,3.0,90586800,6.6,32393700,6.2,15263500,17.9,99428800,79.6,57915200,9,04,오픈,0,0,89.1,9,27,다습,맑음,464
0,13.625,1,우승특기,0039968,김아현,080598,서울,정상,010316,이태인,070091,배대선,0,9,연령오픈,3,7,일반,20210523,6.0,9.0,9.125,9.375,1400,외산,일반,외산마,일반,6,일반,9,3.5,2963700,1.6,5054300,3.0,90586800,6.6,32393700,6.2,15263500,17.9,99428800,79.6,57915200,9,04,오픈,0,0,89.8,9,27,다습,맑음,505
8750000,6.0,1,새내아이린,0041911,문세영,080366,서울,정상,117013,문금철,070145,홍대유,0,9,연령오픈,3,8,일반,20210523,6.0,9.0,9.125,9.375,1400,외산,일반,외산마,일반,6,일반,2,3.5,2963700,1.6,5054300,3.0,90586800,6.6,32393700,6.2,15263500,17.9,99428800,79.6,57915200,9,04,오픈,0,0,88.5,9,27,다습,맑음,487
0,13.125,1,티즈에너지,0045658,유승완,080417,서울,정상,105263,최상기,070165,서인석,0,9,연령오픈,3,9,일반,20210523,6.0,9.0,9.125,9.375,1400,외산,일반,외산마,일반,6,일반,8,3.5,2963700,1.6,5054300,3.0,90586800,6.6,32393700,6.2,15263500,17.9,99428800,79.6,57915200,9,04,오픈,0,0,89.8,9,27,다습,맑음,482
0,4.5416,0,런던액티브,0042397,송재철,080513,서울,정상,121003,임현성,070108,안해양,0,11,연령오픈,3,1,일반,20210523,1.5,1.5416,2.5416,4.0416,1200,국산,일반,국산마,일반,7,일반,6,20.0,2501400,5.8,5016600,192.2,98865600,457.1,24234700,26.2,18411200,486.0,89601700,2329.2,47540500,13,05,암,0,0,76.1,13,27,다습,맑음,495
0,8.0416,0,어메이징위즈,0040842,우에다,080596,서울,정상,111028,최몽주,070179,송문길,0,11,연령오픈,3,2,일반,20210523,1.5,1.5416,2.5416,4.0416,1200,국산,일반,국산마,일반,7,일반,10,20.0,2501400,5.8,5016600,192.2,98865600,457.1,24234700,26.2,18411200,486.0,89601700,2329.2,47540500,13,05,암,0,0,76.7,13,27,다습,맑음,470
0,25.0416,0,해피하와이,0039123,조상범,080533,서울,정상,065154,오종환,070117,,0,11,연령오픈,3,3,일반,20210523,1.5,1.5416,2.5416,4.0416,1200,국산,일반,국산마,일반,7,일반,13,20.0,2501400,5.8,5016600,192.2,98865600,457.1,24234700,26.2,18411200,486.0,89601700,2329.2,47540500,13,05,암,0,0,79.7,13,27,다습,맑음,493
1960000,4.0416,0,댄싱위드유,0042053,임기원,080487,서울,정상,114004,서창식,070164,박재우,0,11,연령오픈,3,4,일반,20210523,1.5,1.5416,2.5416,4.0416,1200,국산,일반,국산마,일반,7,일반,5,20.0,2501400,5.8,5016600,192.2,98865600,457.1,24234700,26.2,18411200,486.0,89601700,2329.2,47540500,13,05,암,0,0,76.0,13,27,다습,맑음,445
0,5.5416,0,블레싱로드,0037927,다비드,080584,서울,정상,215328,무라카미켄세이,070096,서범석,0,11,연령오픈,3,5,일반,20210523,1.5,1.5416,2.5416,4.0416,1200,국산,일반,국산마,일반,7,일반,7,20.0,2501400,5.8,5016600,192.2,98865600,457.1,24234700,26.2,18411200,486.0,89601700,2329.2,47540500,13,05,암,0,0,76.3,13,27,다습,맑음,411
0,8.0416,0,백랑,0043135,문세영,080366,서울,정상,065060,강승연,070181,이관호,0,11,연령오픈,3,6,일반,20210523,1.5,1.5416,2.5416,4.0416,1200,국산,일반,국산마,일반,7,일반,10,20.0,2501400,5.8,5016600,192.2,98865600,457.1,24234700,26.2,18411200,486.0,89601700,2329.2,47540500,13,05,암,0,0,76.7,13,27,다습,맑음,503
7000000,1.5,0,황금파워,0042462,먼로,080593,서울,정상,110002,송진석,070111,임봉춘,0,11,연령오픈,3,7,일반,20210523,1.5,1.5416,2.5416,4.0416,1200,국산,일반,국산마,일반,7,일반,2,20.0,2501400,5.8,5016600,192.2,98865600,457.1,24234700,26.2,18411200,486.0,89601700,2329.2,47540500,13,05,암,0,0,75.6,13,27,다습,맑음,480
4760000,1.5416,0,원앤온리,0040798,김아현,080598,서울,정상,010362,조용학,070051,지용철,0,11,연령오픈,3,8,일반,20210523,1.5,1.5416,2.5416,4.0416,1200,국산,일반,국산마,일반,7,일반,3,20.0,2501400,5.8,5016600,192.2,98865600,457.1,24234700,26.2,18411200,486.0,89601700,2329.2,47540500,13,05,암,0,0,75.6,13,27,다습,맑음,490
0,6.2916,0,피케이힐,0040369,박병윤,080435,서울,정상,113008,김태성,070150,손영표,0,11,연령오픈,3,9,일반,20210523,1.5,1.5416,2.5416,4.0416,1200,국산,일반,국산마,일반,7,일반,9,20.0,2501400,5.8,5016600,192.2,98865600,457.1,24234700,26.2,18411200,486.0,89601700,2329.2,47540500,13,05,암,0,0,76.4,13,27,다습,맑음,475
11200000,0.0,0,신부,0039467,안토니오,080576,서울,정상,119034,이긍열,070164,박재우,0,11,연령오픈,3,10,일반,20210523,1.5,1.5416,2.5416,4.0416,1200,국산,일반,국산마,일반,7,일반,1,20.0,2501400,5.8,5016600,192.2,98865600,457.1,24234700,26.2,18411200,486.0,89601700,2329.2,47540500,13,05,암,0,0,75.3,13,27,다습,맑음,525
0,12.0416,0,블랙실버,0041147,이철경,080563,서울,정상,105194,홍상기,070165,서인석,0,11,연령오픈,3,11,일반,20210523,1.5,1.5416,2.5416,4.0416,1200,국산,일반,국산마,일반,7,일반,12,20.0,2501400,5.8,5016600,192.2,98865600,457.1,24234700,26.2,18411200,486.0,89601700,2329.2,47540500,13,05,암,0,0,77.3,13,27,다습,맑음,441
3080000,2.5416,0,드림걸스,0040629,이현종,080548,서울,정상,112278,드림커뮤니티,070149,우창구,0,11,연령오픈,3,12,일반,20210523,1.5,1.5416,2.5416,4.0416,1200,국산,일반,국산마,일반,7,일반,4,20.0,2501400,5.8,5016600,192.2,98865600,457.1,24234700,26.2,18411200,486.0,89601700,2329.2,47540500,13,05,암,0,0,75.8,13,27,다습,맑음,430
0,5.7916,0,조이풀케이,0040704,최범현,080361,서울,정상,117025,강경운,070175,강환민,0,11,연령오픈,3,13,일반,20210523,1.5,1.5416,2.5416,4.0416,1200,국산,일반,국산마,일반,7,일반,8,20.0,2501400,5.8,5016600,192.2,98865600,457.1,24234700,26.2,18411200,486.0,89601700,2329.2,47540500,13,05,암,0,0,76.3,13,27,다습,맑음,466
2940000,8.0,0,원더풀딕시,0039001,김옥성,080100,서울,정상,010498,지대섭,070152,최봉주,0,10,연령오픈,3,1,일반,20210523,4.0,5.0,6.5,8.0,1200,혼합,일반,외산마,일반,8,일반,5,2.7,1533500,1.7,4547000,22.4,95683600,28.9,23239600,5.4,17931200,16.4,89314900,95.3,47812400,11,03,오픈,0,0,74.9,11,27,다습,맑음,518
4620000,6.5,0,말리부진저,0039934,박을운,080339,서울,정상,104154,정영식,070167,이신우,0,10,연령오픈,3,2,일반,20210523,4.0,5.0,6.5,8.0,1200,혼합,일반,외산마,일반,8,일반,4,2.7,1533500,1.7,4547000,22.4,95683600,28.9,23239600,5.4,17931200,16.4,89314900,95.3,47812400,11,03,오픈,0,0,74.6,11,27,다습,맑음,492
0,10.2916,0,패션피플,0041669,이철경,080563,서울,정상,216420,이일형,070165,서인석,0,10,연령오픈,3,3,일반,20210523,4.0,5.0,6.5,8.0,1200,혼합,일반,외산마,일반,8,일반,8,2.7,1533500,1.7,4547000,22.4,95683600,28.9,23239600,5.4,17931200,16.4,89314900,95.3,47812400,11,03,오픈,0,0,75.3,11,27,다습,맑음,487
0,8.2916,0,메니챔프,0040901,임기원,080487,서울,정상,010818,조명식,070146,안병기,0,10,연령오픈,3,4,일반,20210523,4.0,5.0,6.5,8.0,1200,혼합,일반,외산마,일반,8,일반,7,2.7,1533500,1.7,4547000,22.4,95683600,28.9,23239600,5.4,17931200,16.4,89314900,95.3,47812400,11,03,오픈,0,0,74.9,11,27,다습,맑음,457
0,13.2916,0,콜윈,0041793,김귀배,080014,서울,정상,106223,이미양,070095,박종곤,0,10,연령오픈,3,5,일반,20210523,4.0,5.0,6.5,8.0,1200,혼합,일반,외산마,일반,8,일반,9,2.7,1533500,1.7,4547000,22.4,95683600,28.9,23239600,5.4,17931200,16.4,89314900,95.3,47812400,11,03,오픈,0,0,75.9,11,27,다습,맑음,497
0,8.25,0,스프링킹,0041867,하정훈,080552,서울,정상,114026,(주)디알엠씨티,070265,토니,0,10,연령오픈,3,6,일반,20210523,4.0,5.0,6.5,8.0,1200,혼합,일반,외산마,일반,8,일반,6,2.7,1533500,1.7,4547000,22.4,95683600,28.9,23239600,5.4,17931200,16.4,89314900,95.3,47812400,11,03,오픈,0,0,74.9,11,27,다습,맑음,479
10500000,4.0,0,싱싱메리,0041723,임다빈,080602,서울,정상,114001,전석호,070144,배휴준,0,10,연령오픈,3,7,일반,20210523,4.0,5.0,6.5,8.0,1200,혼합,일반,외산마,일반,8,일반,2,2.7,1533500,1.7,4547000,22.4,95683600,28.9,23239600,5.4,17931200,16.4,89314900,95.3,47812400,11,03,오픈,0,0,74.2,11,27,다습,맑음,471
0,15.7916,0,대군의창,0041678,문성혁,080587,서울,정상,113134,표종순,070168,최용구,0,10,연령오픈,3,8,일반,20210523,4.0,5.0,6.5,8.0,1200,혼합,일반,외산마,일반,8,일반,10,2.7,1533500,1.7,4547000,22.4,95683600,28.9,23239600,5.4,17931200,16.4,89314900,95.3,47812400,11,03,오픈,0,0,76.3,11,27,다습,맑음,494
7140000,5.0,0,글로벌조이,0043587,장추열,080476,서울,정상,010611,장재형,070148,정호익,0,10,연령오픈,3,9,일반,20210523,4.0,5.0,6.5,8.0,1200,혼합,일반,외산마,일반,8,일반,3,2.7,1533500,1.7,4547000,22.4,95683600,28.9,23239600,5.4,17931200,16.4,89314900,95.3,47812400,11,03,오픈,0,0,74.4,11,27,다습,맑음,494
16800000,0.0,0,클린업샤인,0043593,함완식,080342,서울,정상,114028,씨유네트워크,070175,강환민,0,10,연령오픈,3,10,일반,20210523,4.0,5.0,6.5,8.0,1200,혼합,일반,외산마,일반,8,일반,1,2.7,1533500,1.7,4547000,22.4,95683600,28.9,23239600,5.4,17931200,16.4,89314900,95.3,47812400,11,03,오픈,0,0,73.5,11,27,다습,맑음,450
0,18.2916,0,울트라챔피언,0038648,정정희,080530,서울,정상,010818,조명식,070146,안병기,0,10,연령오픈,3,11,일반,20210523,4.0,5.0,6.5,8.0,1200,혼합,일반,외산마,일반,8,일반,11,2.7,1533500,1.7,4547000,22.4,95683600,28.9,23239600,5.4,17931200,16.4,89314900,95.3,47812400,11,03,오픈,0,0,76.7,11,27,다습,맑음,480
0,6.25,0,자이언트걸,0041305,박을운,080339,서울,정상,112292,신윤경,070170,김동균,0,11,연령오픈,3,1,일반,20210523,3.0,3.5,3.75,4.25,1700,국산,일반,국산마,일반,9,일반,6,3.2,2267400,3.5,4663900,41.7,98946000,63.9,27441300,15.1,15318400,84.0,98070800,502.6,48534800,11,04,오픈,0,0,112.5,11,27,다습,맑음,484
0,9.0,0,스트롱퀸,0040613,조한별,080515,서울,정상,112303,곽영숙,070160,서홍수,0,11,연령오픈,3,2,일반,20210523,3.0,3.5,3.75,4.25,1700,국산,일반,국산마,일반,9,일반,9,3.2,2267400,3.5,4663900,41.7,98946000,63.9,27441300,15.1,15318400,84.0,98070800,502.6,48534800,11,04,오픈,0,0,113.0,11,27,다습,맑음,522
5950000,3.5,0,멋진금성,0040824,임기원,080487,서울,정상,065096,조창규,070164,박재우,0,11,연령오픈,3,3,일반,20210523,3.0,3.5,3.75,4.25,1700,국산,일반,국산마,일반,9,일반,3,3.2,2267400,3.5,4663900,41.7,98946000,63.9,27441300,15.1,15318400,84.0,98070800,502.6,48534800,11,04,오픈,0,0,112.0,11,27,다습,맑음,449
0,20.0,0,정상만세,0035246,김옥성,080100,서울,정상,010298,정동진,070114,박희철,0,11,연령오픈,3,4,일반,20210523,3.0,3.5,3.75,4.25,1700,국산,일반,국산마,일반,9,일반,11,3.2,2267400,3.5,4663900,41.7,98946000,63.9,27441300,15.1,15318400,84.0,98070800,502.6,48534800,11,04,오픈,0,0,114.7,11,27,다습,맑음,511
0,7.5,0,천지여걸,0040681,함완식,080342,서울,정상,113032,최임규,070170,김동균,0,11,연령오픈,3,5,일반,20210523,3.0,3.5,3.75,4.25,1700,국산,일반,국산마,일반,9,일반,7,3.2,2267400,3.5,4663900,41.7,98946000,63.9,27441300,15.1,15318400,84.0,98070800,502.6,48534800,11,04,오픈,0,0,112.7,11,27,다습,맑음,493
0,8.5,0,러브레이스,0039384,안토니오,080576,서울,정상,065154,오종환,070164,박재우,0,11,연령오픈,3,6,일반,20210523,3.0,3.5,3.75,4.25,1700,국산,일반,국산마,일반,9,일반,8,3.2,2267400,3.5,4663900,41.7,98946000,63.9,27441300,15.1,15318400,84.0,98070800,502.6,48534800,11,04,오픈,0,0,112.9,11,27,다습,맑음,485
5500000,4.0,0,월영이,0041138,김정준,080473,서울,정상,117031,김정숙,070145,홍대유,0,10,연령오픈,2,1,일반,20210529,4.0,4.75,7.75,8.25,1200,국산,일반,국산마,일반,1,일반,2,7.1,2077600,1.5,4189600,7.8,56857500,19.7,16586600,2.9,11203400,6.0,67953400,54.7,39857500,13,06,암,0,1,75.3,13,28,포화,흐림,485
3740000,4.75,0,해피데이,0042991,김용근,080405,서울,정상,106296,김기종,070146,안병기,0,10,연령오픈,2,2,일반,20210529,4.0,4.75,7.75,8.25,1200,국산,일반,국산마,일반,1,일반,3,7.1,2077600,1.5,4189600,7.8,56857500,19.7,16586600,2.9,11203400,6.0,67953400,54.7,39857500,13,06,암,0,1,75.5,13,28,포화,흐림,521
0,25.25,0,원더풀하와이,0042261,다비드,080584,서울,정상,010498,지대섭,070096,서범석,0,10,연령오픈,2,3,일반,20210529,4.0,4.75,7.75,8.25,1200,국산,일반,국산마,일반,1,일반,13,7.1,2077600,1.5,4189600,7.8,56857500,19.7,16586600,2.9,11203400,6.0,67953400,54.7,39857500,13,06,암,0,1,79.1,13,28,포화,흐림,410
0,13.5,0,세명나래,0042943,송재철,080513,서울,정상,111051,이기철,070161,신삼영,0,10,연령오픈,2,4,일반,20210529,4.0,4.75,7.75,8.25,1200,국산,일반,국산마,일반,1,일반,7,7.1,2077600,1.5,4189600,7.8,56857500,19.7,16586600,2.9,11203400,6.0,67953400,54.7,39857500,13,06,암,0,1,77.0,13,28,포화,흐림,478
0,16.0,0,슈퍼파크,0041081,이용호,080547,서울,정상,105208,이성재,070144,배휴준,0,10,연령오픈,2,5,일반,20210529,4.0,4.75,7.75,8.25,1200,국산,일반,국산마,일반,1,일반,8,7.1,2077600,1.5,4189600,7.8,56857500,19.7,16586600,2.9,11203400,6.0,67953400,54.7,39857500,13,06,암,0,1,77.5,13,28,포화,흐림,461
0,8.5,0,모던베스트,0043059,신형철,080122,서울,정상,111067,베스트샤인조합,070053,이희영,0,10,연령오픈,2,6,일반,20210529,4.0,4.75,7.75,8.25,1200,국산,일반,국산마,일반,1,일반,6,7.1,2077600,1.5,4189600,7.8,56857500,19.7,16586600,2.9,11203400,6.0,67953400,54.7,39857500,13,06,암,0,1,76.1,13,28,포화,흐림,429
8800000,0.0,0,사려니퀸,0041327,임기원,080487,서울,정상,113030,오영익,070157,구자흥,0,10,연령오픈,2,7,일반,20210529,4.0,4.75,7.75,8.25,1200,국산,일반,국산마,일반,1,일반,1,7.1,2077600,1.5,4189600,7.8,56857500,19.7,16586600,2.9,11203400,6.0,67953400,54.7,39857500,13,06,암,0,1,74.6,13,28,포화,흐림,459
2420000,7.75,0,샤인뮤직,0040446,하정훈,080552,서울,정상,065012,김용래,070166,심승태,0,10,연령오픈,2,8,일반,20210529,4.0,4.75,7.75,8.25,1200,국산,일반,국산마,일반,1,일반,4,7.1,2077600,1.5,4189600,7.8,56857500,19.7,16586600,2.9,11203400,6.0,67953400,54.7,39857500,13,06,암,0,1,76.0,13,28,포화,흐림,446
0,16.75,0,엄청난걸,0042374,조한별,080515,서울,정상,010813,고광숙,070050,김대근,0,10,연령오픈,2,9,일반,20210529,4.0,4.75,7.75,8.25,1200,국산,일반,국산마,일반,1,일반,9,7.1,2077600,1.5,4189600,7.8,56857500,19.7,16586600,2.9,11203400,6.0,67953400,54.7,39857500,13,06,암,0,1,77.6,13,28,포화,흐림,455
0,22.5,0,인디라이트,0042795,문정균,080337,서울,정상,109014,변갑한,070085,최상식,0,10,연령오픈,2,10,일반,20210529,4.0,4.75,7.75,8.25,1200,국산,일반,국산마,일반,1,일반,11,7.1,2077600,1.5,4189600,7.8,56857500,19.7,16586600,2.9,11203400,6.0,67953400,54.7,39857500,13,06,암,0,1,78.6,13,28,포화,흐림,473
0,18.5,0,비바레이디,0042568,황순도,080343,서울,정상,065068,박세용,070111,임봉춘,0,10,연령오픈,2,11,일반,20210529,4.0,4.75,7.75,8.25,1200,국산,일반,국산마,일반,1,일반,10,7.1,2077600,1.5,4189600,7.8,56857500,19.7,16586600,2.9,11203400,6.0,67953400,54.7,39857500,13,06,암,0,1,77.9,13,28,포화,흐림,475
1540000,8.25,0,갑오사랑해,0040289,박을운,080339,서울,정상,106112,김평갑,070177,김동철,0,10,연령오픈,2,12,일반,20210529,4.0,4.75,7.75,8.25,1200,국산,일반,국산마,일반,1,일반,5,7.1,2077600,1.5,4189600,7.8,56857500,19.7,16586600,2.9,11203400,6.0,67953400,54.7,39857500,13,06,암,0,1,76.1,13,28,포화,흐림,449
0,24.25,0,로스트워,0042355,박병윤,080435,서울,정상,065083,조창석,070150,손영표,0,10,연령오픈,2,13,일반,20210529,4.0,4.75,7.75,8.25,1200,국산,일반,국산마,일반,1,일반,12,7.1,2077600,1.5,4189600,7.8,56857500,19.7,16586600,2.9,11203400,6.0,67953400,54.7,39857500,13,06,암,0,1,78.9,13,28,포화,흐림,446
0,41.7916,0,원모어카드,0042181,문정균,080337,서울,정상,010422,박시용,070051,지용철,0,10,연령오픈,2,1,일반,20210529,4.0,10.0,11.25,15.25,1300,국산,일반,국산마,일반,2,일반,11,12.5,2299800,2.0,5971800,45.3,83904800,199.0,27362900,6.7,16224400,60.9,96985000,698.9,56772500,11,06,오픈,0,1,88.2,11,28,포화,흐림,507
0,24.7916,0,원더풀니키야,0040779,이용호,080547,서울,정상,010498,지대섭,070152,최봉주,0,10,연령오픈,2,2,일반,20210529,4.0,10.0,11.25,15.25,1300,국산,일반,국산마,일반,2,일반,10,12.5,2299800,2.0,5971800,45.3,83904800,199.0,27362900,6.7,16224400,60.9,96985000,698.9,56772500,11,06,오픈,0,1,85.3,11,28,포화,흐림,455
5500000,4.0,0,스틸더패션,0042584,임기원,080487,서울,정상,119010,임동현,070163,박병일,0,10,연령오픈,2,3,일반,20210529,4.0,10.0,11.25,15.25,1300,국산,일반,국산마,일반,2,일반,2,12.5,2299800,2.0,5971800,45.3,83904800,199.0,27362900,6.7,16224400,60.9,96985000,698.9,56772500,11,06,오픈,0,1,81.8,11,28,포화,흐림,503
3740000,10.0,0,새내윈,0043166,최범현,080361,서울,정상,117013,문금철,070145,홍대유,0,10,연령오픈,2,4,일반,20210529,4.0,10.0,11.25,15.25,1300,국산,일반,국산마,일반,2,일반,3,12.5,2299800,2.0,5971800,45.3,83904800,199.0,27362900,6.7,16224400,60.9,96985000,698.9,56772500,11,06,오픈,0,1,82.7,11,28,포화,흐림,483
0,16.25,0,거센질풍,0042875,안토니오,080576,서울,정상,105211,강석대,070167,이신우,0,10,연령오픈,2,5,일반,20210529,4.0,10.0,11.25,15.25,1300,국산,일반,국산마,일반,2,일반,6,12.5,2299800,2.0,5971800,45.3,83904800,199.0,27362900,6.7,16224400,60.9,96985000,698.9,56772500,11,06,오픈,0,1,83.8,11,28,포화,흐림,498
2420000,11.25,0,블루해머,0042375,이혁,080486,서울,정상,010421,이종원,070175,강환민,0,10,연령오픈,2,6,일반,20210529,4.0,10.0,11.25,15.25,1300,국산,일반,국산마,일반,2,일반,4,12.5,2299800,2.0,5971800,45.3,83904800,199.0,27362900,6.7,16224400,60.9,96985000,698.9,56772500,11,06,오픈,0,1,82.9,11,28,포화,흐림,502
1540000,15.25,0,옥추마,0040464,함완식,080342,서울,정상,114028,씨유네트워크,070174,강성오,0,10,연령오픈,2,7,일반,20210529,4.0,10.0,11.25,15.25,1300,국산,일반,국산마,일반,2,일반,5,12.5,2299800,2.0,5971800,45.3,83904800,199.0,27362900,6.7,16224400,60.9,96985000,698.9,56772500,11,06,오픈,0,1,83.6,11,28,포화,흐림,500
8800000,0.0,0,대완구,0041986,이현종,080548,서울,정상,105040,김진영a,070091,배대선,0,10,연령오픈,2,8,일반,20210529,4.0,10.0,11.25,15.25,1300,국산,일반,국산마,일반,2,일반,1,12.5,2299800,2.0,5971800,45.3,83904800,199.0,27362900,6.7,16224400,60.9,96985000,698.9,56772500,11,06,오픈,0,1,81.1,11,28,포화,흐림,427
0,19.25,0,세명강자,0041396,조한별,080515,서울,정상,111051,이기철,070113,서정하,0,10,연령오픈,2,9,일반,20210529,4.0,10.0,11.25,15.25,1300,국산,일반,국산마,일반,2,일반,7,12.5,2299800,2.0,5971800,45.3,83904800,199.0,27362900,6.7,16224400,60.9,96985000,698.9,56772500,11,06,오픈,0,1,84.3,11,28,포화,흐림,448
0,19.2916,0,소우주,0042532,정정희,080530,서울,정상,111006,우태율,070146,안병기,0,10,연령오픈,2,10,일반,20210529,4.0,10.0,11.25,15.25,1300,국산,일반,국산마,일반,2,일반,8,12.5,2299800,2.0,5971800,45.3,83904800,199.0,27362900,6.7,16224400,60.9,96985000,698.9,56772500,11,06,오픈,0,1,84.3,11,28,포화,흐림,486
0,20.7916,0,헤리티지,0040932,이철경,080563,서울,정상,104102,이혜란,070160,서홍수,0,10,연령오픈,2,11,일반,20210529,4.0,10.0,11.25,15.25,1300,국산,일반,국산마,일반,2,일반,9,12.5,2299800,2.0,5971800,45.3,83904800,199.0,27362900,6.7,16224400,60.9,96985000,698.9,56772500,11,06,오픈,0,1,84.6,11,28,포화,흐림,475
5500000,7.0,0,누비고,0042566,이철경,080563,서울,정상,010190,천병득,070165,서인석,0,11,연령오픈,2,1,일반,20210529,7.0,10.0,14.0,15.25,1400,국산,일반,국산마,일반,3,일반,2,2.5,2850000,3.0,6506700,11.4,107640500,20.5,29880000,10.0,19427300,64.9,110667800,191.3,59749400,13,06,오픈,0,1,89.1,13,28,포화,흐림,508
